timestamp,price,load,gen_ren,P_ch,P_dis,SoC,P_grid_buy,P_grid_sell,P_ren_load,P_ren_ch,P_ren_grid
2022-09-01T01:00:00.000,309.99,0.354,0,0,0.354,4.6273684,0,0.354,0,0,0
2022-09-01T02:00:00.000,309.93,0.347,0,0,0.347,4.2621053,0,0.347,0,0,0
2022-09-01T03:00:00.000,309.91,0.2,0.017,0.017,0.2,4.0677289,0,0.2,0,0.017,0
2022-09-01T04:00:00.000,176.93,0.003,2.314,2.314,0,6.2660289,0.003,0,0,2.314,0
2022-09-01T05:00:00.000,309.97,0.053,3.796,1.9434669,0.053,8.0565331,0,1.9055331,0,1.9434669,1.8525331
2022-09-01T06:00:00.000,532.8,0.003,5.978,0.38044719,0.003,8.4148,0,5.6005528,0,0.38044719,5.5975528
2022-09-01T07:00:00.000,646.7,0,8.804,0,0,8.4148,0,8.804,0,-0,8.804
2022-09-01T08:00:00.000,671.46,0,10.616,0.616,0,9,0,10,0,0.616,10
2022-09-01T09:00:00.000,671.34,0,7.519,0,0,9,0,7.519,0,-0,7.519
2022-09-01T10:00:00.000,618.6,0,7.288,0,0,9,0,7.288,0,-0,7.288
2022-09-01T11:00:00.000,587.13,0,8.475,0,0,9,0,8.475,0,-0,8.475
2022-09-01T12:00:00.000,609.14,0,5.544,0,0,9,0,5.544,0,-0,5.544
2022-09-01T13:00:00.000,603.56,0,4.468,0,0,9,0,4.468,0,-0,4.468
2022-09-01T14:00:00.000,605.53,0,2.446,0,0,9,0,2.446,0,-0,2.446
2022-09-01T15:00:00.000,609.16,0.193,1.463,0.21385042,0.193,9,0,1.4421496,0,0.21385042,1.2491496
2022-09-01T16:00:00.000,627.37,0.902,0.106,0.106,0.095665,9,0.806335,0.095665,0,0.106,0
2022-09-01T17:00:00.000,621.05,1.013,0,0,0,9,1.013,0,0,-0,0
2022-09-01T18:00:00.000,661.21,0.519,0,0,0,9,0.519,0,0,-0,0
2022-09-01T19:00:00.000,692.86,2.046,0,0,0.632,8.3347368,1.414,0.632,0,-0,0
2022-09-01T20:00:00.000,736.23,1.439,0,0,1.439,6.82,0,1.439,0,-0,0
2022-09-01T21:00:00.000,711.29,1.729,0,0,1.729,5,0,1.729,0,-0,0
2022-09-01T22:00:00.000,644.17,0.394,0,0,0,5,0.394,0,0,-0,0
2022-09-01T23:00:00.000,575.32,0.371,0,0,-2.7755576e-16,5,0.371,0,0,-0,0
2022-09-02T00:00:00.000,501.68,0.354,0,0,0.354,4.6273684,0,0.354,0,0,0
2022-09-02T01:00:00.000,456.05,0.36,0,0,0.36,4.2484211,0,0.36,0,-0,0
2022-09-02T02:00:00.000,408.69,0.363,0,0,0.363,3.8663158,0,0.363,0,-0,0
2022-09-02T03:00:00.000,385.86,0.208,0.016,0,0.208,3.6473684,0,0.224,0,-0,0.016
2022-09-02T04:00:00.000,353.97,0.008,2.413,1.6061856,0.008,5.1648237,0,0.8148144,0,1.6061856,0.8068144
2022-09-02T05:00:00.000,391.73,0,4.737,0,0,5.1648237,0,4.737,0,-0,4.737
2022-09-02T06:00:00.000,445.42,0,8.387,0,0,5.1648237,0,8.387,0,-0,8.387
2022-09-02T07:00:00.000,532.14,0,10.051,0.051,0,5.2132737,0,10,0,0.051,10
2022-09-02T08:00:00.000,566.1,0,9.92,0,0,5.2132737,0,9.92,0,-0,9.92
2022-09-02T09:00:00.000,582.63,0.002,12.087,2.089,0.002,7.1957184,0,10,0,2.089,9.998
2022-09-02T10:00:00.000,529.89,0.007,11.14,1.147,0.007,8.278,0,10,0,1.147,9.993
2022-09-02T11:00:00.000,497.53,0,10.76,0.76,0,9,0,10,0,0.76,10
2022-09-02T12:00:00.000,477.64,0,5.652,0,0,9,0,5.652,0,-0,5.652
2022-09-02T13:00:00.000,410.59,0,3.705,0,0,9,0,3.705,0,-0,3.705
2022-09-02T14:00:00.000,415.04,0,1.669,0,0,9,0,1.669,0,-0,1.669
2022-09-02T15:00:00.000,399.67,0.005,0.928,0.0055401662,0.005,9,0,0.92745983,0,0.0055401662,0.92245983
2022-09-02T16:00:00.000,445.81,0.107,0.112,0.112,0.10108,9,0.00592,0.10108,0,0.112,0
2022-09-02T17:00:00.000,463.94,0.789,0,0,0,9,0.789,0,0,-0,0
2022-09-02T18:00:00.000,527.58,1.144,0,0,0.944,8.0063158,0.2,0.944,0,-0,0
2022-09-02T19:00:00.000,552.92,1.388,0,0,1.388,6.5452632,0,1.388,0,-0,0
2022-09-02T20:00:00.000,602.72,0.845,0,0,0.845,5.6557895,0,0.845,0,-0,0
2022-09-02T21:00:00.000,558.92,0.623,0,0,0.623,5,0,0.623,0,-0,0
2022-09-02T22:00:00.000,400.06,0.942,0,0,0,5,0.942,0,0,-0,0
2022-09-02T23:00:00.000,350.2,0.364,0,0,-3.8857806e-16,5,0.364,0,0,-0,0
2022-09-03T00:00:00.000,189.29,0.354,0,0,0.354,4.6273684,0,0.354,0,0,0
2022-09-03T01:00:00.000,268.83,0.352,0,0,0.352,4.2568421,0,0.352,0,0,0
2022-09-03T02:00:00.000,218.98,0.352,0,0,0.352,3.8863158,0,0.352,0,-0,0
2022-09-03T03:00:00.000,250,0.207,0.016,0,0.207,3.6684211,0,0.223,0,-0,0.016
2022-09-03T04:00:00.000,250.03,0.002,2.095,0,0.002,3.6663158,0,2.097,0,-0,2.095
2022-09-03T05:00:00.000,243.33,0,4.223,0,0,3.6663158,0,4.223,0,-0,4.223
2022-09-03T06:00:00.000,291.67,0,8.346,0,0,3.6663158,0,8.346,0,-0,8.346
2022-09-03T07:00:00.000,275,0,7.42,0,0,3.6663158,0,7.42,0,-0,7.42
2022-09-03T08:00:00.000,370.08,0,10.789,0.789,0,4.4158658,0,10,0,0.789,10
2022-09-03T09:00:00.000,400.57,0,9.518,0,0,4.4158658,0,9.518,0,-0,9.518
2022-09-03T10:00:00.000,369.58,0,11.065,1.065,0,5.4276158,0,10,0,1.065,10
2022-09-03T11:00:00.000,201.77,0,7.307,0,0,5.4276158,0,7.307,0,-0,7.307
2022-09-03T12:00:00.000,128.28,0,5.174,0.81040443,0,6.1975,0,4.3635956,0,0.81040443,4.3635956
2022-09-03T13:00:00.000,110.49,0,3.674,1.95,0,8.05,0,1.724,0,1.95,1.724
2022-09-03T14:00:00.000,113.17,0,3.078,1,0,9,0,2.078,0,1,2.078
2022-09-03T15:00:00.000,112.54,0.42,0.377,0.377,0.3402425,9,0.0797575,0.3402425,0,0.377,0
2022-09-03T16:00:00.000,161.95,0.708,0.019,0.019,0.0171475,9,0.6908525,0.0171475,0,0.019,0
2022-09-03T17:00:00.000,240.01,1.369,0,0,0,9,1.369,0,0,-0,0
2022-09-03T18:00:00.000,295.79,1.323,0,0,0.098,8.8968421,1.225,0.098,0,-0,0
2022-09-03T19:00:00.000,453.63,0.792,0,0,0.792,8.0631579,0,0.792,0,-0,0
2022-09-03T20:00:00.000,530,1.271,0,0,1.271,6.7252632,0,1.271,0,-0,0
2022-09-03T21:00:00.000,508.82,0.684,0,0,0.684,6.0052632,0,0.684,0,-0,0
2022-09-03T22:00:00.000,404.66,0.59,0,0,0.59,5.3842105,0,0.59,0,-0,0
2022-09-03T23:00:00.000,374.35,0.365,0,0,0.365,5,0,0.365,0,-0,0
2022-09-04T00:00:00.000,308.04,0.351,0,0,0.351,4.6305263,0,0.351,0,0,0
2022-09-04T01:00:00.000,208.01,0.352,0,0,0.352,4.26,0,0.352,0,0,0
2022-09-04T02:00:00.000,115.27,0.35,0,0,0.35,3.8915789,0,0.35,0,-0,0
2022-09-04T03:00:00.000,90.07,0.217,0.012,0.012,0.217,3.6745579,0,0.217,0,0.012,0
2022-09-04T04:00:00.000,90.05,0.008,2.294,2.294,0.008,5.8454368,0,0.008,0,2.294,0
2022-09-04T05:00:00.000,90.07,0,4.657,2.1305452,0,7.8694548,0,2.5264548,0,2.1305452,2.5264548
2022-09-04T06:00:00.000,167.64,0,8.246,0,0,7.8694548,0,8.246,0,-0,8.246
2022-09-04T07:00:00.000,211.07,0,10.085,0.085,0,7.9502048,0,10,0,0.085,10
2022-09-04T08:00:00.000,226.39,0.018,10.409,0.427,0.018,8.3369074,0,10,0,0.427,9.982
2022-09-04T09:00:00.000,209.95,0.017,9.476,0,0.017,8.3190127,0,9.493,0,-0,9.476
2022-09-04T10:00:00.000,179.31,0,5.827,0,0,8.3190127,0,5.827,0,-0,5.827
2022-09-04T11:00:00.000,114.84,0,8.544,0,0,8.3190127,0,8.544,0,-0,8.544
2022-09-04T12:00:00.000,92.41,0,4.949,0.71682875,0,9,0,4.2321712,0,0.71682875,4.2321712
2022-09-04T13:00:00.000,99.95,0,3.015,0,0,9,0,3.015,0,-0,3.015
2022-09-04T14:00:00.000,100.01,0.022,3.074,0.024376731,0.022,9,0,3.0716233,0,0.024376731,3.0496233
2022-09-04T15:00:00.000,110.38,0.385,0.375,0.375,0.3384375,9,0.0465625,0.3384375,0,0.375,0
2022-09-04T16:00:00.000,116.52,0.666,0.008,0.008,0.00722,9,0.65878,0.00722,0,0.008,0
2022-09-04T17:00:00.000,232.25,1.647,0,0,0,9,1.647,0,0,-0,0
2022-09-04T18:00:00.000,375,2.088,0,0,0.714,8.2484211,1.374,0.714,0,-0,0
2022-09-04T19:00:00.000,455.47,0.656,0,0,0.656,7.5578947,0,0.656,0,-0,0
2022-09-04T20:00:00.000,509.93,0.481,0,0,0.481,7.0515789,0,0.481,0,-0,0
2022-09-04T21:00:00.000,509.93,0.526,0,0,0.526,6.4978947,0,0.526,0,-0,0
2022-09-04T22:00:00.000,445,1.063,0,0,1.063,5.3789474,0,1.063,0,-0,0
2022-09-04T23:00:00.000,409.67,0.36,0,0,0.36,5,0,0.36,0,-0,0
2022-09-05T00:00:00.000,240.71,0.359,0,0,0.359,4.6221053,0,0.359,0,0,0
2022-09-05T01:00:00.000,182.91,0.358,0,0,0.358,4.2452632,0,0.358,0,-0,0
2022-09-05T02:00:00.000,182.99,0.353,0,0,0.353,3.8736842,0,0.353,0,-0,0
2022-09-05T03:00:00.000,191.53,0.219,0.01,0.01,0.219,3.6526579,0,0.219,0,0.01,0
2022-09-05T04:00:00.000,210,0.017,1.87,1.87,0.017,5.4112632,0,0.017,0,1.87,0
2022-09-05T05:00:00.000,239.33,0,4.672,2.3531984,0,7.6468016,0,2.3188016,0,2.3531984,2.3188016
2022-09-05T06:00:00.000,367.52,0,8.31,0,0,7.6468016,0,8.31,0,-0,8.31
2022-09-05T07:00:00.000,459.9,0,9.923,0,0,7.6468016,0,9.923,0,-0,9.923
2022-09-05T08:00:00.000,506.5,0.007,6.997,0,0.007,7.6394332,0,7.004,0,-0,6.997
2022-09-05T09:00:00.000,519.93,0.02,7.544,0,0.02,7.6183806,0,7.564,0,-0,7.544
2022-09-05T10:00:00.000,478.92,0,4.415,0,0,7.6183806,0,4.415,0,-0,4.415
2022-09-05T11:00:00.000,431.66,0.097,3.592,0,0.097,7.5162753,0,3.689,0,-0,3.592
2022-09-05T12:00:00.000,387.98,0.042,5.158,0,0.042,7.4720648,0,5.2,0,-0,5.158
2022-09-05T13:00:00.000,379.64,0,3.657,0,0,7.4720648,0,3.657,0,-0,3.657
2022-09-05T14:00:00.000,343.62,0.31,2.088,1.1708432,0.31,8.25805,0,1.2271568,0,1.1708432,0.91715683
2022-09-05T15:00:00.000,293.05,0,0.781,0.781,0,9,0,0,0,0.781,0
2022-09-05T16:00:00.000,379.62,0.342,0.019,0.019,0.0171475,9,0.3248525,0.0171475,0,0.019,0
2022-09-05T17:00:00.000,391.8,1.557,0,0,0.264,8.7221053,1.293,0.264,0,-0,0
2022-09-05T18:00:00.000,487.05,0.967,0,0,0.967,7.7042105,0,0.967,0,-0,0
2022-09-05T19:00:00.000,549.9,0.777,0,0,0.777,6.8863158,0,0.777,0,-0,0
2022-09-05T20:00:00.000,582.97,1.065,0,0,1.065,5.7652632,0,1.065,0,-0,0
2022-09-05T21:00:00.000,506.82,0.369,0,0,0.369,5.3768421,0,0.369,0,-0,0
2022-09-05T22:00:00.000,410.06,0.358,0,0,0.358,5,0,0.358,0,-0,0
2022-09-05T23:00:00.000,268.44,0.359,0,0,2.220446e-16,5,0.359,0,0,-0,0
2022-09-06T00:00:00.000,147.97,0.348,0,0,0.348,4.6336842,0,0.348,0,0,0
2022-09-06T01:00:00.000,55.74,0.348,0,0,0,4.6336842,0.348,0,0,0,0
2022-09-06T02:00:00.000,59.49,0.348,0,0,0,4.6336842,0.348,0,0,-0,0
2022-09-06T03:00:00.000,136.93,0.239,0.002,0.002,0.239,4.3840053,0,0.239,0,0.002,0
2022-09-06T04:00:00.000,137.09,0.465,0.361,0.361,0.465,4.2374816,0,0.465,0,0.361,0
2022-09-06T05:00:00.000,74.69,0,3.113,2.9551377,0,7.0448623,0,0.15786235,0,2.9551377,0.15786235
2022-09-06T06:00:00.000,169.91,0,3.301,1.5154552,0,8.4845448,0,1.7855448,0,1.5154552,1.7855448
2022-09-06T07:00:00.000,425.01,0,5.084,0,0,8.4845448,0,5.084,0,-0,5.084
2022-09-06T08:00:00.000,525.05,0,8.074,0,0,8.4845448,0,8.074,0,-0,8.074
2022-09-06T09:00:00.000,548.26,0,10.184,0.184,0,8.6593448,0,10,0,0.184,10
2022-09-06T10:00:00.000,466.98,0,5.826,0,0,8.6593448,0,5.826,0,-0,5.826
2022-09-06T11:00:00.000,431.07,0,7.342,0,0,8.6593448,0,7.342,0,-0,7.342
2022-09-06T12:00:00.000,304.49,0.196,5.861,0,0.196,8.453029,0,6.057,0,-0,5.861
2022-09-06T13:00:00.000,255.17,0.036,4.755,0.61564814,0.036,9,0,4.1753519,0,0.61564814,4.1393519
2022-09-06T14:00:00.000,267.1,0.087,3.036,0.096398892,0.087,9,0,3.0266011,0,0.096398892,2.9396011
2022-09-06T15:00:00.000,274.92,0.383,0.562,0.42437673,0.383,9,0,0.52062327,0,0.42437673,0.13762327
2022-09-06T16:00:00.000,355.23,0.298,0.017,0.017,0.0153425,9,0.2826575,0.0153425,0,0.017,0
2022-09-06T17:00:00.000,416.16,0.953,0,0,0.043,8.9547368,0.91,0.043,0,-0,0
2022-09-06T18:00:00.000,449.94,1.434,0,0,1.434,7.4452632,0,1.434,0,-0,0
2022-09-06T19:00:00.000,529.93,0.623,0,0,0.623,6.7894737,0,0.623,0,-0,0
2022-09-06T20:00:00.000,553.08,0.934,0,0,0.934,5.8063158,0,0.934,0,-0,0
2022-09-06T21:00:00.000,539.93,0.388,0,0,0.388,5.3978947,0,0.388,0,-0,0
2022-09-06T22:00:00.000,463.26,0.378,0,0,0.378,5,0,0.378,0,-0,0
2022-09-06T23:00:00.000,338.81,0.358,0,0,2.7755576e-16,5,0.358,0,0,-0,0
2022-09-07T00:00:00.000,245.01,0.353,0,0,0.353,4.6284211,0,0.353,0,0,0
2022-09-07T01:00:00.000,415.26,0.35,0,0,0.35,4.26,0,0.35,0,0,0
2022-09-07T02:00:00.000,332.58,0.348,0,0,0.348,3.8936842,0,0.348,0,-0,0
2022-09-07T03:00:00.000,219.05,0.227,0.008,0.008,0.227,3.6623368,0,0.227,0,0.008,0
2022-09-07T04:00:00.000,337.11,0.033,1.324,0,0.033,3.6276,0,1.357,0,-0,1.324
2022-09-07T05:00:00.000,328.3,0,4.579,0,0,3.6276,0,4.579,0,-0,4.579
2022-09-07T06:00:00.000,324.2,0,7.531,0.75210526,0,4.3421,0,6.7788947,0,0.75210526,6.7788947
2022-09-07T07:00:00.000,484.68,0,9.847,0,0,4.3421,0,9.847,0,-0,9.847
2022-09-07T08:00:00.000,519.9,0,11.667,1.667,0,5.92575,0,10,0,1.667,10
2022-09-07T09:00:00.000,524.77,0,11.922,1.922,0,7.75165,0,10,0,1.922,10
2022-09-07T10:00:00.000,501.2,0,11.153,1.153,0,8.847,0,10,0,1.153,10
2022-09-07T11:00:00.000,480.86,0.001,7.561,0,0.001,8.8459474,0,7.562,0,-0,7.561
2022-09-07T12:00:00.000,458.13,0,6.956,0,0,8.8459474,0,6.956,0,-0,6.956
2022-09-07T13:00:00.000,423.63,0,4.08,0,0,8.8459474,0,4.08,0,-0,4.08
2022-09-07T14:00:00.000,417.8,0.024,0.477,0.18875346,0.024,9,0,0.31224654,0,0.18875346,0.28824654
2022-09-07T15:00:00.000,422.82,0.259,0.591,0.28698061,0.259,9,0,0.56301939,0,0.28698061,0.30401939
2022-09-07T16:00:00.000,425.02,1.065,0,0,0,9,1.065,0,0,-0,0
2022-09-07T17:00:00.000,434.64,1.664,0,0,0,9,1.664,0,0,-0,0
2022-09-07T18:00:00.000,508.47,1.766,0,0,1.766,7.1410526,0,1.766,0,-0,0
2022-09-07T19:00:00.000,528.37,0.791,0,0,0.791,6.3084211,0,0.791,0,-0,0
2022-09-07T20:00:00.000,550.01,0.67,0,0,0.67,5.6031579,0,0.67,0,-0,0
2022-09-07T21:00:00.000,501.8,0.958,0,0,0.573,5,0.385,0.573,0,-0,0
2022-09-07T22:00:00.000,400.05,0.359,0,0,0,5,0.359,0,0,-0,0
2022-09-07T23:00:00.000,487.01,0.363,0,0,3.3306691e-16,5,0.363,0,0,-0,0
2022-09-08T00:00:00.000,439.81,0.356,0,0,0.356,4.6252632,0,0.356,0,0,0
2022-09-08T01:00:00.000,92.85,0.362,0,0,0.362,4.2442105,0,0.362,0,-0,0
2022-09-08T02:00:00.000,126.03,0.356,0,0,0.356,3.8694737,0,0.356,0,-0,0
2022-09-08T03:00:00.000,120.06,0.231,0.006,0.006,0.231,3.6320158,0,0.231,0,0.006,0
2022-09-08T04:00:00.000,123.21,0.012,1.782,1.782,0.012,5.3122842,0,0.012,0,1.782,0
2022-09-08T05:00:00.000,190.56,0,4.598,0.86027978,0,6.12955,0,3.7377202,0,0.86027978,3.7377202
2022-09-08T06:00:00.000,404.13,0,7.992,0,0,6.12955,0,7.992,0,-0,7.992
2022-09-08T07:00:00.000,502.01,0,10.441,0.441,0,6.5485,0,10,0,0.441,10
2022-09-08T08:00:00.000,520,0,11.77,1.77,0,8.23,0,10,0,1.77,10
2022-09-08T09:00:00.000,524.06,0.032,6.449,0,0.032,8.1963158,0,6.481,0,-0,6.449
2022-09-08T10:00:00.000,510.57,0,9.066,0,0,8.1963158,0,9.066,0,-0,9.066
2022-09-08T11:00:00.000,485.54,0.013,9.551,0,0.013,8.1826316,0,9.564,0,-0,9.551
2022-09-08T12:00:00.000,300.08,0,3.809,0,0,8.1826316,0,3.809,0,-0,3.809
2022-09-08T13:00:00.000,287.3,0,5.805,0,0,8.1826316,0,5.805,0,-0,5.805
2022-09-08T14:00:00.000,266.94,0.277,2.918,0.49150139,0.277,8.3579789,0,2.7034986,0,0.49150139,2.4264986
2022-09-08T15:00:00.000,219.04,0.011,0.688,0.688,0.011,9,0,0.011,0,0.688,0
2022-09-08T16:00:00.000,248.34,0.278,0.004,0.004,0.00361,9,0.27439,0.00361,0,0.004,0
2022-09-08T17:00:00.000,289.33,1.536,0,0,0.384,8.5957895,1.152,0.384,0,-0,0
2022-09-08T18:00:00.000,439.34,0.832,0,0,0.832,7.72,0,0.832,0,-0,0
2022-09-08T19:00:00.000,504.91,1.316,0,0,1.316,6.3347368,0,1.316,0,-0,0
2022-09-08T20:00:00.000,479.97,0.524,0,0,0.524,5.7831579,0,0.524,0,-0,0
2022-09-08T21:00:00.000,511.67,0.383,0,0,0.383,5.38,0,0.383,0,-0,0
2022-09-08T22:00:00.000,360.01,0.361,0,0,0.361,5,0,0.361,0,-0,0
2022-09-08T23:00:00.000,163.91,0.366,0,0,4.9960036e-16,5,0.366,0,0,-0,0
2022-09-09T00:00:00.000,85.81,0.732,0,0,1.110223e-16,5,0.732,0,0,-0,0
2022-09-09T01:00:00.000,300.01,0.466,0,0,0.466,4.5094737,0,0.466,0,-0,0
2022-09-09T02:00:00.000,238.2,0.351,0,0,0.351,4.14,0,0.351,0,-0,0
2022-09-09T03:00:00.000,112.05,0.228,0.008,0.008,0,4.1476,0.228,0,0,0.008,0
2022-09-09T04:00:00.000,105.69,0.054,1.941,1.941,0,5.99155,0.054,0,0,1.941,0
2022-09-09T05:00:00.000,226.87,0,4.766,2.0556154,0,7.9443846,0,2.7103846,0,2.0556154,2.7103846
2022-09-09T06:00:00.000,278.7,0.022,5.895,0.34197741,0.022,8.2461053,0,5.5750226,0,0.34197741,5.5530226
2022-09-09T07:00:00.000,303.89,0,9.869,0,0,8.2461053,0,9.869,0,-0,9.869
2022-09-09T08:00:00.000,379.41,0,10.302,0.302,0,8.5330053,0,10,0,0.302,10
2022-09-09T09:00:00.000,392.1,0,5.543,0,0,8.5330053,0,5.543,0,-0,5.543
2022-09-09T10:00:00.000,366.97,0,6.63,0,0,8.5330053,0,6.63,0,-0,6.63
2022-09-09T11:00:00.000,344.6,0,6.889,0,0,8.5330053,0,6.889,0,-0,6.889
2022-09-09T12:00:00.000,321.95,0.021,3.52,0,0.021,8.5109,0,3.541,0,-0,3.52
2022-09-09T13:00:00.000,296.52,0,4.587,0,0,8.5109,0,4.587,0,-0,4.587
2022-09-09T14:00:00.000,279.06,0,2.913,0,0,8.5109,0,2.913,0,-0,2.913
2022-09-09T15:00:00.000,250.27,0.057,0.578,0.578,0.057,9,0,0.057,0,0.578,0
2022-09-09T16:00:00.000,258.29,0.216,0.024,0.024,0.02166,9,0.19434,0.02166,0,0.024,0
2022-09-09T17:00:00.000,262.78,1.256,0,0,0,9,1.256,0,0,-0,0
2022-09-09T18:00:00.000,315.46,0.815,0,0,0.815,8.1421053,0,0.815,0,-0,0
2022-09-09T19:00:00.000,449.45,0.759,0,0,0.759,7.3431579,0,0.759,0,-0,0
2022-09-09T20:00:00.000,462.98,0.668,0,0,0.668,6.64,0,0.668,0,-0,0
2022-09-09T21:00:00.000,429.26,1.165,0,0,1.165,5.4136842,0,1.165,0,-0,0
2022-09-09T22:00:00.000,300.01,0.419,0,0,0.393,5,0.026,0.393,0,-0,0
2022-09-09T23:00:00.000,161.26,0.365,0,0,-4.4408921e-16,5,0.365,0,0,-0,0
2022-09-10T00:00:00.000,150.05,0.356,0,0,0.356,4.6252632,0,0.356,0,0,0
2022-09-10T01:00:00.000,91.06,0.356,0,0,0.356,4.2505263,0,0.356,0,0,0
2022-09-10T02:00:00.000,90.28,0.366,0,0,0.366,3.8652632,0,0.366,0,-0,0
2022-09-10T03:00:00.000,91.18,0.228,0.012,0.012,0.228,3.6366632,0,0.228,0,0.012,0
2022-09-10T04:00:00.000,93.24,0,1.252,1.252,0,4.8260632,0,0,0,1.252,0
2022-09-10T05:00:00.000,95.06,0,3.685,2.6533009,0,7.3466991,0,1.0316991,0,2.6533009,1.0316991
2022-09-10T06:00:00.000,200,0.006,6.197,1.286965,0.006,8.563,0,4.916035,0,1.286965,4.910035
2022-09-10T07:00:00.000,381.3,0,7.669,0,0,8.563,0,7.669,0,-0,7.669
2022-09-10T08:00:00.000,411.07,0,9.571,0,0,8.563,0,9.571,0,-0,9.571
2022-09-10T09:00:00.000,427.72,0,10.46,0.46,0,9,0,10,0,0.46,10
2022-09-10T10:00:00.000,400.01,0,5.387,0,0,9,0,5.387,0,-0,5.387
2022-09-10T11:00:00.000,419.9,0,3.37,0,0,9,0,3.37,0,-0,3.37
2022-09-10T12:00:00.000,418.36,0,1.951,0,0,9,0,1.951,0,-0,1.951
2022-09-10T13:00:00.000,399.98,0,0.558,0,0,9,0,0.558,0,-0,0.558
2022-09-10T14:00:00.000,355,0.551,0.056,0.056,0.0640775,8.98575,0.4869225,0.0640775,0,0.056,0
2022-09-10T15:00:00.000,348.99,0.227,0.015,0.015,0,9,0.227,0,0,0.015,0
2022-09-10T16:00:00.000,353.39,0.515,0,0,0,9,0.515,0,0,-0,0
2022-09-10T17:00:00.000,371.98,0.821,0,0,4.4408921e-16,9,0.821,0,0,-0,0
2022-09-10T18:00:00.000,436.24,0.784,0,0,0.1,8.8947368,0.684,0.1,0,-0,0
2022-09-10T19:00:00.000,469.52,1.557,0,0,1.557,7.2557895,0,1.557,0,-0,0
2022-09-10T20:00:00.000,491.86,1.099,0,0,1.099,6.0989474,0,1.099,0,-0,0
2022-09-10T21:00:00.000,483.98,0.678,0,0,0.678,5.3852632,0,0.678,0,-0,0
2022-09-10T22:00:00.000,459.95,0.366,0,0,0.366,5,0,0.366,0,-0,0
2022-09-10T23:00:00.000,400,0.364,0,0,-3.8857806e-16,5,0.364,0,0,-0,0
2022-09-11T00:00:00.000,437.01,0.354,0,0,0.354,4.6273684,0,0.354,0,0,0
2022-09-11T01:00:00.000,411.33,0.357,0,0,0.357,4.2515789,0,0.357,0,0,0
2022-09-11T02:00:00.000,260.52,0.354,0,0,0,4.2515789,0.354,0,0,-0,0
2022-09-11T03:00:00.000,250.94,0.244,0,0,0,4.2515789,0.244,0,0,-0,0
2022-09-11T04:00:00.000,245.14,0.211,0.011,0.011,0,4.2620289,0.211,0,0,0.011,0
2022-09-11T05:00:00.000,237.15,0.076,0.229,0.229,0,4.4795789,0.076,0,0,0.229,0
2022-09-11T06:00:00.000,237.64,0.006,0.341,0.341,0,4.8035289,0.006,0,0,0.341,0
2022-09-11T07:00:00.000,369.93,0,0.69,0.69,0,5.4590289,0,0,0,0.69,0
2022-09-11T08:00:00.000,385.01,0.202,0.935,0.935,0.202,6.1346474,0,0.202,0,0.935,0
2022-09-11T09:00:00.000,402.13,0.372,1.116,1.116,0.372,6.8032684,0,0.372,0,1.116,0
2022-09-11T10:00:00.000,402.13,0.692,1.054,1.054,0.692,7.0761474,0,0.692,0,1.054,0
2022-09-11T11:00:00.000,388.5,0,1.125,1.125,0,8.1448974,0,0,0,1.125,0
2022-09-11T12:00:00.000,380.04,0.276,0.577,0.577,0.0486375,8.64185,0.2273625,0.0486375,0,0.577,0
2022-09-11T13:00:00.000,360,0.095,0.298,0.298,0,8.92495,0.095,0,0,0.298,0
2022-09-11T14:00:00.000,295,1.097,0.078,0.078,0,8.99905,1.097,0,0,0.078,0
2022-09-11T15:00:00.000,251.8,0.3,0.001,0.001,0,9,0.3,0,0,0.001,0
2022-09-11T16:00:00.000,297,0.695,0,0,0,9,0.695,0,0,-0,0
2022-09-11T17:00:00.000,343.1,0.843,0,0,0,9,0.843,0,0,-0,0
2022-09-11T18:00:00.000,404.32,0.744,0,0,0.137,8.8557895,0.607,0.137,0,-0,0
2022-09-11T19:00:00.000,459.99,0.751,0,0,0.751,8.0652632,0,0.751,0,-0,0
2022-09-11T20:00:00.000,505.94,1.237,0,0,1.237,6.7631579,0,1.237,0,-0,0
2022-09-11T21:00:00.000,517.2,0.43,0,0,0.43,6.3105263,0,0.43,0,-0,0
2022-09-11T22:00:00.000,484.94,0.366,0,0,0.366,5.9252632,0,0.366,0,-0,0
2022-09-11T23:00:00.000,440.43,0.879,0,0,0.879,5,0,0.879,0,-0,0
2022-09-12T00:00:00.000,390.4,0.392,0,0,0.392,4.5873684,0,0.392,0,0,0
2022-09-12T01:00:00.000,338.76,0.358,0,0,0.358,4.2105263,0,0.358,0,-0,0
2022-09-12T02:00:00.000,300,0.358,0,0,0.358,3.8336842,0,0.358,0,-0,0
2022-09-12T03:00:00.000,299.98,0.32,0,0,0.32,3.4968421,0,0.32,0,-0,0
2022-09-12T04:00:00.000,341.5,0.065,0.184,0.184,0.065,3.6032211,0,0.065,0,0.184,0
2022-09-12T05:00:00.000,344.91,0,1.439,1.439,0,4.9702711,0,0,0,1.439,0
2022-09-12T06:00:00.000,389.05,0,3.903,2.5793482,0,7.4206518,0,1.3236518,0,2.5793482,1.3236518
2022-09-12T07:00:00.000,466.38,0.039,2.86,0,0.039,7.3795992,0,2.899,0,-0,2.86
2022-09-12T08:00:00.000,502.72,0.024,3.548,0,0.024,7.354336,0,3.572,0,-0,3.548
