PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2022-09-03 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.661,
2022-09-03 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.697,
2022-09-03 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.676,
2022-09-03 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.521,
2022-09-03 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.288,
2022-09-03 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.359,
2022-09-03 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.236,
2022-09-03 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.375,
2022-09-03 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.247,
2022-09-03 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.307,
2022-09-03 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.31,
2022-09-03 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.273,
2022-09-03 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.296,
2022-09-03 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.298,
2022-09-03 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.232,
2022-09-03 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.382,
2022-09-03 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.461,
2022-09-03 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.539,
2022-09-03 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.322,
2022-09-03 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.251,
2022-09-03 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.418,
2022-09-03 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.251,
2022-09-04 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.363,
2022-09-04 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.306,
2022-09-04 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.287,
2022-09-04 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.38,
2022-09-04 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.297,
2022-09-04 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.314,
2022-09-04 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.577,
2022-09-04 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.098,
2022-09-04 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.657,
2022-09-04 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.671,
2022-09-04 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.65,
2022-09-04 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.721,
2022-09-04 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.777,
2022-09-04 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.909,
2022-09-04 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.343,
2022-09-04 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.65,
2022-09-04 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.851,
2022-09-04 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.446,
2022-09-04 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.754,
2022-09-04 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.892,
2022-09-04 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.317,
2022-09-04 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.364,
2022-09-04 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.251,
2022-09-04 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.382,
2022-09-05 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.292,
2022-09-05 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.292,
2022-09-05 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.405,
2022-09-05 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.244,
2022-09-05 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.585,
2022-09-05 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.346,
2022-09-05 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.107,
2022-09-05 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.579,
2022-09-05 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.442,
2022-09-05 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.399,
2022-09-05 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.449,
2022-09-05 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.437,
2022-09-05 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.477,
2022-09-05 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.421,
2022-09-05 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.617,
2022-09-05 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.602,
2022-09-05 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.766,
2022-09-05 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.639,
2022-09-05 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.533,
2022-09-05 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.394,
2022-09-05 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.375,
2022-09-05 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.27,
2022-09-05 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.372,
2022-09-05 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.314,
2022-09-06 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.322,
2022-09-06 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.36,
2022-09-06 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.286,
2022-09-06 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.863,
2022-09-06 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.384,
2022-09-06 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.942,
2022-09-06 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.479,
2022-09-06 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.324,
2022-09-06 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.473,
2022-09-06 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.359,
2022-09-06 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.387,
2022-09-06 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.434,
2022-09-06 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.474,
2022-09-06 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.088,
2022-09-06 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.44,
2022-09-06 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.278,
2022-09-06 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.373,
2022-09-06 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.404,
2022-09-06 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.9,
2022-09-06 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.16,
2022-09-06 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.405,
2022-09-06 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.483,
2022-09-06 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.314,
2022-09-06 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.328,
2022-09-07 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.361,
2022-09-07 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.311,
2022-09-07 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.392,
2022-09-07 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.286,
2022-09-07 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.538,
2022-09-07 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.475,
2022-09-07 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.461,
2022-09-07 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.089,
2022-09-07 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.441,
2022-09-07 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.08,
2022-09-07 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.39,
2022-09-07 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.35,
2022-09-07 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.501,
2022-09-07 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.017,
2022-09-07 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.685,
2022-09-07 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.752,
2022-09-07 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.355,
2022-09-07 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.684,
2022-09-07 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.73,
2022-09-07 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.491,
2022-09-07 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.523,
2022-09-07 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.309,
2022-09-07 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.314,
2022-09-07 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.358,
2022-09-08 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.293,
2022-09-08 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.399,
2022-09-08 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.289,
2022-09-08 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.285,
2022-09-08 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.627,
2022-09-08 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.324,
2022-09-08 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.339,
2022-09-08 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.571,
2022-09-08 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.303,
2022-09-08 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.511,
2022-09-08 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.655,
2022-09-08 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.507,
2022-09-08 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.432,
2022-09-08 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.513,
2022-09-08 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.479,
2022-09-08 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.281,
2022-09-08 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.32,
2022-09-08 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.436,
2022-09-08 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.035,
2022-09-08 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.288,
2022-09-08 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.318,
2022-09-08 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.31,
2022-09-08 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,3.361,
2022-09-08 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.346,
2022-09-09 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.36,
2022-09-09 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.379,
2022-09-09 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.324,
2022-09-09 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.426,
2022-09-09 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.493,
2022-09-09 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.404,
2022-09-09 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.471,
2022-09-09 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.609,
2022-09-09 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.489,
2022-09-09 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.385,
2022-09-09 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.331,
2022-09-09 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.346,
2022-09-09 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.471,
2022-09-09 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.876,
2022-09-09 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.326,
2022-09-09 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.429,
2022-09-09 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.548,
2022-09-09 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.119,
2022-09-09 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.616,
2022-09-09 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.462,
2022-09-09 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.27,
2022-09-09 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.418,
2022-09-09 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.281,
2022-09-09 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.31,
2022-09-10 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.382,
2022-09-10 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.255,
2022-09-10 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.388,
2022-09-10 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.308,
2022-09-10 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.49,
2022-09-10 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.974,
2022-09-10 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.461,
2022-09-10 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.346,
2022-09-10 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.341,
2022-09-10 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.25,
2022-09-10 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.412,
2022-09-10 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.262,
2022-09-10 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.317,
2022-09-10 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.345,
2022-09-10 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.27,
2022-09-10 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.365,
2022-09-10 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.264,
2022-09-10 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.313,
2022-09-10 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.346,
2022-09-10 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.302,
2022-09-10 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.317,
2022-09-10 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.35,
2022-09-10 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.904,
2022-09-10 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.418,
2022-09-11 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.252,
2022-09-11 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.345,
2022-09-11 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.339,
2022-09-11 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.304,
2022-09-11 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.338,
2022-09-11 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.351,
2022-09-11 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.247,
2022-09-11 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.415,
2022-09-11 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.254,
2022-09-11 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.34,
2022-09-11 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.32,
2022-09-11 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.445,
2022-09-11 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.588,
2022-09-11 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.432,
2022-09-11 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.364,
2022-09-11 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.518,
2022-09-11 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.529,
2022-09-11 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.939,
2022-09-11 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.623,
2022-09-11 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.271,
2022-09-11 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.392,
2022-09-11 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.3,
2022-09-11 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.281,
2022-09-11 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.382,
2022-09-12 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.255,
2022-09-12 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.384,
2022-09-12 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.281,
2022-09-12 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.304,
2022-09-12 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.723,
2022-09-12 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.137,
2022-09-12 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.435,
2022-09-12 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.7,
2022-09-12 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.448,
2022-09-12 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.727,
2022-09-12 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.425,
2022-09-12 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.695,
2022-09-12 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.529,
2022-09-12 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.396,
2022-09-12 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.467,
2022-09-12 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.023,
2022-09-12 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.332,
2022-09-12 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.037,
2022-09-12 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.827,
2022-09-12 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.573,
2022-09-12 20:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.393,
2022-09-12 21:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.284,
2022-09-12 22:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.403,
2022-09-12 23:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.274,
2022-09-13 00:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.314,
2022-09-13 01:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.374,
2022-09-13 02:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.275,
2022-09-13 03:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.374,
2022-09-13 04:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.286,
2022-09-13 05:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.078,
2022-09-13 06:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.522,
2022-09-13 07:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.65,
2022-09-13 08:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.656,
2022-09-13 09:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.501,
2022-09-13 10:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.39,
2022-09-13 11:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.506,
2022-09-13 12:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.608,
2022-09-13 13:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.428,
2022-09-13 14:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.54,
2022-09-13 15:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.287,
2022-09-13 16:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.35,
2022-09-13 17:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.311,
2022-09-13 18:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,1.275,
2022-09-13 19:00,Klaipėdos regiono tinklas,NAMAS,Ne GV,1,0.77,
