PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2022-09-03 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,7.307
2022-09-03 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.174
2022-09-03 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.674
2022-09-03 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.078
2022-09-03 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.42,0.377
2022-09-03 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.708,0.019
2022-09-03 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.369,0.0
2022-09-03 18:00,Vilniaus regiono tinklas,NAMAS,G,526,1.323,0.0
2022-09-03 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.792,0.0
2022-09-03 20:00,Vilniaus regiono tinklas,NAMAS,G,526,1.271,0.0
2022-09-03 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.684,0.0
2022-09-03 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.59,0.0
2022-09-03 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.365,0.0
2022-09-04 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.351,0.0
2022-09-04 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.352,0.0
2022-09-04 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.35,0.0
2022-09-04 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.217,0.012
2022-09-04 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.008,2.294
2022-09-04 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.657
2022-09-04 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,8.246
2022-09-04 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,10.085
2022-09-04 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.018,10.409
2022-09-04 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.017,9.476
2022-09-04 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.827
2022-09-04 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,8.544
2022-09-04 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.949
2022-09-04 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.015
2022-09-04 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.022,3.074
2022-09-04 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.385,0.375
2022-09-04 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.666,0.008
2022-09-04 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.647,0.0
2022-09-04 18:00,Vilniaus regiono tinklas,NAMAS,G,526,2.088,0.0
2022-09-04 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.656,0.0
2022-09-04 20:00,Vilniaus regiono tinklas,NAMAS,G,526,0.481,0.0
2022-09-04 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.526,0.0
2022-09-04 22:00,Vilniaus regiono tinklas,NAMAS,G,526,1.063,0.0
2022-09-04 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.36,0.0
2022-09-05 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.359,0.0
2022-09-05 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.358,0.0
2022-09-05 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.353,0.0
2022-09-05 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.219,0.01
2022-09-05 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.017,1.87
2022-09-05 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.672
2022-09-05 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,8.31
2022-09-05 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,9.923
2022-09-05 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.007,6.997
2022-09-05 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.02,7.544
2022-09-05 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.415
2022-09-05 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.097,3.592
2022-09-05 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.042,5.158
2022-09-05 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.657
2022-09-05 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.31,2.088
2022-09-05 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,0.781
2022-09-05 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.342,0.019
2022-09-05 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.557,0.0
2022-09-05 18:00,Vilniaus regiono tinklas,NAMAS,G,526,0.967,0.0
2022-09-05 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.777,0.0
2022-09-05 20:00,Vilniaus regiono tinklas,NAMAS,G,526,1.065,0.0
2022-09-05 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.369,0.0
2022-09-05 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.358,0.0
2022-09-05 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.359,0.0
2022-09-06 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.348,0.0
2022-09-06 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.348,0.0
2022-09-06 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.348,0.0
2022-09-06 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.239,0.002
2022-09-06 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.465,0.361
2022-09-06 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.113
2022-09-06 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.301
2022-09-06 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.084
2022-09-06 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,8.074
2022-09-06 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,10.184
2022-09-06 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.826
2022-09-06 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,7.342
2022-09-06 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.196,5.861
2022-09-06 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.036,4.755
2022-09-06 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.087,3.036
2022-09-06 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.383,0.562
2022-09-06 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.298,0.017
2022-09-06 17:00,Vilniaus regiono tinklas,NAMAS,G,526,0.953,0.0
2022-09-06 18:00,Vilniaus regiono tinklas,NAMAS,G,526,1.434,0.0
2022-09-06 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.623,0.0
2022-09-06 20:00,Vilniaus regiono tinklas,NAMAS,G,526,0.934,0.0
2022-09-06 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.388,0.0
2022-09-06 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.378,0.0
2022-09-06 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.358,0.0
2022-09-07 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.353,0.0
2022-09-07 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.35,0.0
2022-09-07 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.348,0.0
2022-09-07 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.227,0.008
2022-09-07 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.033,1.324
2022-09-07 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.579
2022-09-07 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,7.531
2022-09-07 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,9.847
2022-09-07 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,11.667
2022-09-07 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,11.922
2022-09-07 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,11.153
2022-09-07 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.001,7.561
2022-09-07 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,6.956
2022-09-07 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.08
2022-09-07 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.024,0.477
2022-09-07 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.259,0.591
2022-09-07 16:00,Vilniaus regiono tinklas,NAMAS,G,526,1.065,0.0
2022-09-07 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.664,0.0
2022-09-07 18:00,Vilniaus regiono tinklas,NAMAS,G,526,1.766,0.0
2022-09-07 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.791,0.0
2022-09-07 20:00,Vilniaus regiono tinklas,NAMAS,G,526,0.67,0.0
2022-09-07 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.958,0.0
2022-09-07 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.359,0.0
2022-09-07 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.363,0.0
2022-09-08 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.356,0.0
2022-09-08 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.362,0.0
2022-09-08 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.356,0.0
2022-09-08 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.231,0.006
2022-09-08 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.012,1.782
2022-09-08 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.598
2022-09-08 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,7.992
2022-09-08 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,10.441
2022-09-08 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,11.77
2022-09-08 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.032,6.449
2022-09-08 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,9.066
2022-09-08 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.013,9.551
2022-09-08 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.809
2022-09-08 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.805
2022-09-08 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.277,2.918
2022-09-08 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.011,0.688
2022-09-08 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.278,0.004
2022-09-08 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.536,0.0
2022-09-08 18:00,Vilniaus regiono tinklas,NAMAS,G,526,0.832,0.0
2022-09-08 19:00,Vilniaus regiono tinklas,NAMAS,G,526,1.316,0.0
2022-09-08 20:00,Vilniaus regiono tinklas,NAMAS,G,526,0.524,0.0
2022-09-08 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.383,0.0
2022-09-08 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.361,0.0
2022-09-08 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.366,0.0
2022-09-09 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.732,0.0
2022-09-09 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.466,0.0
2022-09-09 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.351,0.0
2022-09-09 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.228,0.008
2022-09-09 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.054,1.941
2022-09-09 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.766
2022-09-09 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.022,5.895
2022-09-09 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,9.869
2022-09-09 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,10.302
2022-09-09 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.543
2022-09-09 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,6.63
2022-09-09 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,6.889
2022-09-09 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.021,3.52
2022-09-09 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,4.587
2022-09-09 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,2.913
2022-09-09 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.057,0.578
2022-09-09 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.216,0.024
2022-09-09 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.256,0.0
2022-09-09 18:00,Vilniaus regiono tinklas,NAMAS,G,526,0.815,0.0
2022-09-09 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.759,0.0
2022-09-09 20:00,Vilniaus regiono tinklas,NAMAS,G,526,0.668,0.0
2022-09-09 21:00,Vilniaus regiono tinklas,NAMAS,G,526,1.165,0.0
2022-09-09 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.419,0.0
2022-09-09 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.365,0.0
2022-09-10 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.356,0.0
2022-09-10 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.356,0.0
2022-09-10 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.366,0.0
2022-09-10 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.228,0.012
2022-09-10 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,1.252
2022-09-10 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.685
2022-09-10 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.006,6.197
2022-09-10 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,7.669
2022-09-10 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,9.571
2022-09-10 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,10.46
2022-09-10 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,5.387
2022-09-10 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.37
2022-09-10 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,1.951
2022-09-10 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,0.558
2022-09-10 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.551,0.056
2022-09-10 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.227,0.015
2022-09-10 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.515,0.0
2022-09-10 17:00,Vilniaus regiono tinklas,NAMAS,G,526,0.821,0.0
2022-09-10 18:00,Vilniaus regiono tinklas,NAMAS,G,526,0.784,0.0
2022-09-10 19:00,Vilniaus regiono tinklas,NAMAS,G,526,1.557,0.0
2022-09-10 20:00,Vilniaus regiono tinklas,NAMAS,G,526,1.099,0.0
2022-09-10 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.678,0.0
2022-09-10 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.366,0.0
2022-09-10 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.364,0.0
2022-09-11 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.354,0.0
2022-09-11 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.357,0.0
2022-09-11 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.354,0.0
2022-09-11 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.244,0.0
2022-09-11 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.211,0.011
2022-09-11 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.076,0.229
2022-09-11 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.006,0.341
2022-09-11 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,0.69
2022-09-11 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.202,0.935
2022-09-11 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.372,1.116
2022-09-11 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.692,1.054
2022-09-11 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,1.125
2022-09-11 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.276,0.577
2022-09-11 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.095,0.298
2022-09-11 14:00,Vilniaus regiono tinklas,NAMAS,G,526,1.097,0.078
2022-09-11 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.3,0.001
2022-09-11 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.695,0.0
2022-09-11 17:00,Vilniaus regiono tinklas,NAMAS,G,526,0.843,0.0
2022-09-11 18:00,Vilniaus regiono tinklas,NAMAS,G,526,0.744,0.0
2022-09-11 19:00,Vilniaus regiono tinklas,NAMAS,G,526,0.751,0.0
2022-09-11 20:00,Vilniaus regiono tinklas,NAMAS,G,526,1.237,0.0
2022-09-11 21:00,Vilniaus regiono tinklas,NAMAS,G,526,0.43,0.0
2022-09-11 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.366,0.0
2022-09-11 23:00,Vilniaus regiono tinklas,NAMAS,G,526,0.879,0.0
2022-09-12 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.392,0.0
2022-09-12 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.358,0.0
2022-09-12 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.358,0.0
2022-09-12 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.32,0.0
2022-09-12 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.065,0.184
2022-09-12 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,1.439
2022-09-12 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.903
2022-09-12 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.039,2.86
2022-09-12 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.024,3.548
2022-09-12 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.121
2022-09-12 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,2.448
2022-09-12 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.032,1.01
2022-09-12 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.069,0.533
2022-09-12 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.171,0.755
2022-09-12 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.49,0.27
2022-09-12 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.13,0.038
2022-09-12 16:00,Vilniaus regiono tinklas,NAMAS,G,526,0.619,0.0
2022-09-12 17:00,Vilniaus regiono tinklas,NAMAS,G,526,2.659,0.0
2022-09-12 18:00,Vilniaus regiono tinklas,NAMAS,G,526,1.835,0.0
2022-09-12 19:00,Vilniaus regiono tinklas,NAMAS,G,526,1.992,0.0
2022-09-12 20:00,Vilniaus regiono tinklas,NAMAS,G,526,2.43,0.0
2022-09-12 21:00,Vilniaus regiono tinklas,NAMAS,G,526,1.054,0.0
2022-09-12 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.365,0.0
2022-09-12 23:00,Vilniaus regiono tinklas,NAMAS,G,526,1.062,0.0
2022-09-13 00:00,Vilniaus regiono tinklas,NAMAS,G,526,1.395,0.0
2022-09-13 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.354,0.0
2022-09-13 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.355,0.0
2022-09-13 03:00,Vilniaus regiono tinklas,NAMAS,G,526,1.304,0.0
2022-09-13 04:00,Vilniaus regiono tinklas,NAMAS,G,526,1.136,0.148
2022-09-13 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,1.391
2022-09-13 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,2.503
2022-09-13 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.038,1.716
2022-09-13 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.058,2.843
2022-09-13 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.287,3.301
2022-09-13 10:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,3.282
2022-09-13 11:00,Vilniaus regiono tinklas,NAMAS,G,526,0.179,2.35
2022-09-13 12:00,Vilniaus regiono tinklas,NAMAS,G,526,0.209,1.652
2022-09-13 13:00,Vilniaus regiono tinklas,NAMAS,G,526,0.126,1.645
2022-09-13 14:00,Vilniaus regiono tinklas,NAMAS,G,526,0.053,0.289
2022-09-13 15:00,Vilniaus regiono tinklas,NAMAS,G,526,0.119,0.038
2022-09-13 16:00,Vilniaus regiono tinklas,NAMAS,G,526,1.358,0.0
2022-09-13 17:00,Vilniaus regiono tinklas,NAMAS,G,526,1.429,0.0
2022-09-13 18:00,Vilniaus regiono tinklas,NAMAS,G,526,2.212,0.0
2022-09-13 19:00,Vilniaus regiono tinklas,NAMAS,G,526,1.651,0.0
2022-09-13 20:00,Vilniaus regiono tinklas,NAMAS,G,526,1.447,0.0
2022-09-13 21:00,Vilniaus regiono tinklas,NAMAS,G,526,1.053,0.0
2022-09-13 22:00,Vilniaus regiono tinklas,NAMAS,G,526,0.368,0.0
2022-09-13 23:00,Vilniaus regiono tinklas,NAMAS,G,526,1.88,0.0
2022-09-14 00:00,Vilniaus regiono tinklas,NAMAS,G,526,0.88,0.0
2022-09-14 01:00,Vilniaus regiono tinklas,NAMAS,G,526,0.388,0.0
2022-09-14 02:00,Vilniaus regiono tinklas,NAMAS,G,526,0.358,0.0
2022-09-14 03:00,Vilniaus regiono tinklas,NAMAS,G,526,0.353,0.0
2022-09-14 04:00,Vilniaus regiono tinklas,NAMAS,G,526,0.395,0.033
2022-09-14 05:00,Vilniaus regiono tinklas,NAMAS,G,526,0.28,0.325
2022-09-14 06:00,Vilniaus regiono tinklas,NAMAS,G,526,0.914,0.434
2022-09-14 07:00,Vilniaus regiono tinklas,NAMAS,G,526,0.091,1.362
2022-09-14 08:00,Vilniaus regiono tinklas,NAMAS,G,526,0.047,4.926
2022-09-14 09:00,Vilniaus regiono tinklas,NAMAS,G,526,0.0,7.442
