timestamp,price,load,gen_ren,P_ch,P_dis,SoC,P_grid_buy,P_grid_sell,P_ren_load,P_ren_ch,P_ren_grid
2022-09-05T19:00:00.000,549.9,0,0.05,0,0,5,0,0.05,0,0,0.05
2022-09-05T20:00:00.000,582.97,0,0,0,0,5,0,0,0,0,0
2022-09-05T21:00:00.000,506.82,0,0,0,0,5,0,0,0,0,0
2022-09-05T22:00:00.000,410.06,0,0,0,0,5,0,0,0,0,0
2022-09-05T23:00:00.000,268.44,0,0,0,0,5,0,0,0,0,0
2022-09-06T00:00:00.000,147.97,0,0,0,0,5,0,0,0,0,0
2022-09-06T01:00:00.000,55.74,0,0,0,0,5,0,0,0,0,0
2022-09-06T02:00:00.000,59.49,0,0,0,0,5,0,0,0,0,0
2022-09-06T03:00:00.000,136.93,0,0,0,0,5,0,0,0,0,0
2022-09-06T04:00:00.000,137.09,0,0,0,0,5,0,0,0,0,0
2022-09-06T05:00:00.000,74.69,0,0.74,0,0,5,0,0.74,0,0,0.74
2022-09-06T06:00:00.000,169.91,0,16.45,0,0,5,0,10,0,0,16.45
2022-09-06T07:00:00.000,425.01,0,63.16,0,0,5,0,10,0,0,63.16
2022-09-06T08:00:00.000,525.05,0,136.78,0,0,5,0,10,0,0,136.78
2022-09-06T09:00:00.000,548.26,0,208.4,0,0,5,0,10,0,0,208.4
2022-09-06T10:00:00.000,466.98,0,214.78,0,0,5,0,10,0,0,214.78
2022-09-06T11:00:00.000,431.07,0,228.03,0,0,5,0,10,0,0,228.03
2022-09-06T12:00:00.000,304.49,0,203.88,0,0,5,0,10,0,0,203.88
2022-09-06T13:00:00.000,255.17,0,190.56,0,0,5,0,10,0,0,190.56
2022-09-06T14:00:00.000,267.1,0,169.18,0,0,5,0,10,0,0,169.18
2022-09-06T15:00:00.000,274.92,0,137.83,0,0,5,0,10,0,0,137.83
2022-09-06T16:00:00.000,355.23,0,84.8,0,0,5,0,10,0,0,84.8
2022-09-06T17:00:00.000,416.16,0,36.38,0,0,5,0,10,0,0,36.38
2022-09-06T18:00:00.000,449.94,0,5.63,0,0,5,0,5.63,0,0,5.63
2022-09-06T19:00:00.000,529.93,0,0.04,0,0,5,0,0.04,0,0,0.04
2022-09-06T20:00:00.000,553.08,0,0,0,0,5,0,0,0,0,0
2022-09-06T21:00:00.000,539.93,0,0,0,0,5,0,0,0,0,0
2022-09-06T22:00:00.000,463.26,0,0,0,0,5,0,0,0,0,0
2022-09-06T23:00:00.000,338.81,0,0,0,0,5,0,0,0,0,0
2022-09-07T00:00:00.000,245.01,0,0,0,0,5,0,0,0,0,0
2022-09-07T01:00:00.000,415.26,0,0,0,0,5,0,0,0,0,0
2022-09-07T02:00:00.000,332.58,0,0,0,0,5,0,0,0,0,0
2022-09-07T03:00:00.000,219.05,0,0,0,0,5,0,0,0,0,0
2022-09-07T04:00:00.000,337.11,0,0,0,0,5,0,0,0,0,0
2022-09-07T05:00:00.000,328.3,0,0.63,0,0,5,0,0.63,0,0,0.63
2022-09-07T06:00:00.000,324.2,0,16.9,0,0,5,0,10,0,0,16.9
2022-09-07T07:00:00.000,484.68,0,75.72,0,0,5,0,10,0,0,75.72
2022-09-07T08:00:00.000,519.9,0,157.46,0,0,5,0,10,0,0,157.46
2022-09-07T09:00:00.000,524.77,0,227.53,0,0,5,0,10,0,0,227.53
2022-09-07T10:00:00.000,501.2,0,274.13,0,0,5,0,10,0,0,274.13
2022-09-07T11:00:00.000,480.86,0,297.37,0,0,5,0,10,0,0,297.37
2022-09-07T12:00:00.000,458.13,0,298.12,0,0,5,0,10,0,0,298.12
2022-09-07T13:00:00.000,423.63,0,264.78,0,0,5,0,10,0,0,264.78
2022-09-07T14:00:00.000,417.8,0,188.94,0,0,5,0,10,0,0,188.94
2022-09-07T15:00:00.000,422.82,0,108.93,0,0,5,0,10,0,0,108.93
2022-09-07T16:00:00.000,425.02,0,63.97,0,0,5,0,10,0,0,63.97
2022-09-07T17:00:00.000,434.64,0,27.86,0,0,5,0,10,0,0,27.86
2022-09-07T18:00:00.000,508.47,0,4.51,0,0,5,0,4.51,0,0,4.51
2022-09-07T19:00:00.000,528.37,0,0.04,0,0,5,0,0.04,0,0,0.04
2022-09-07T20:00:00.000,550.01,0,0,0,0,5,0,0,0,0,0
2022-09-07T21:00:00.000,501.8,0,0,0,0,5,0,0,0,0,0
2022-09-07T22:00:00.000,400.05,0,0,0,0,5,0,0,0,0,0
2022-09-07T23:00:00.000,487.01,0,0,0,0,5,0,0,0,0,0
2022-09-08T00:00:00.000,439.81,0,0,0,0,5,0,0,0,0,0
2022-09-08T01:00:00.000,92.85,0,0,0,0,5,0,0,0,0,0
2022-09-08T02:00:00.000,126.03,0,0,0,0,5,0,0,0,0,0
2022-09-08T03:00:00.000,120.06,0,0,0,0,5,0,0,0,0,0
2022-09-08T04:00:00.000,123.21,0,0,0,0,5,0,0,0,0,0
2022-09-08T05:00:00.000,190.56,0,0.47,0,0,5,0,0.47,0,0,0.47
2022-09-08T06:00:00.000,404.13,0,15.64,0,0,5,0,10,0,0,15.64
2022-09-08T07:00:00.000,502.01,0,66.36,0,0,5,0,10,0,0,66.36
2022-09-08T08:00:00.000,520,0,143.03,0,0,5,0,10,0,0,143.03
2022-09-08T09:00:00.000,524.06,0,206.89,0,0,5,0,10,0,0,206.89
2022-09-08T10:00:00.000,510.57,0,234.92,0,0,5,0,10,0,0,234.92
2022-09-08T11:00:00.000,485.54,0,242.04,0,0,5,0,10,0,0,242.04
2022-09-08T12:00:00.000,300.08,0,243.12,0,0,5,0,10,0,0,243.12
2022-09-08T13:00:00.000,287.3,0,234.37,0,0,5,0,10,0,0,234.37
2022-09-08T14:00:00.000,266.94,0,213.43,0,0,5,0,10,0,0,213.43
2022-09-08T15:00:00.000,219.04,0,174.12,0,0,5,0,10,0,0,174.12
2022-09-08T16:00:00.000,248.34,0,107.97,0,0,5,0,10,0,0,107.97
2022-09-08T17:00:00.000,289.33,0,42.26,0,0,5,0,10,0,0,42.26
2022-09-08T18:00:00.000,439.34,0,5.11,0,0,5,0,5.11,0,0,5.11
2022-09-08T19:00:00.000,504.91,0,0.03,0,0,5,0,0.03,0,0,0.03
2022-09-08T20:00:00.000,479.97,0,0,0,0,5,0,0,0,0,0
2022-09-08T21:00:00.000,511.67,0,0,0,0,5,0,0,0,0,0
2022-09-08T22:00:00.000,360.01,0,0,0,0,5,0,0,0,0,0
2022-09-08T23:00:00.000,163.91,0,0,0,0,5,0,0,0,0,0
2022-09-09T00:00:00.000,85.81,0,0,0,0,5,0,0,0,0,0
2022-09-09T01:00:00.000,300.01,0,0,0,0,5,0,0,0,0,0
2022-09-09T02:00:00.000,238.2,0,0,0,0,5,0,0,0,0,0
2022-09-09T03:00:00.000,112.05,0,0,0,0,5,0,0,0,0,0
2022-09-09T04:00:00.000,105.69,0,0,0,0,5,0,0,0,0,0
2022-09-09T05:00:00.000,226.87,0,0.41,0,0,5,0,0.41,0,0,0.41
2022-09-09T06:00:00.000,278.7,0,15.85,0,0,5,0,10,0,0,15.85
2022-09-09T07:00:00.000,303.89,0,70.8,0,0,5,0,10,0,0,70.8
2022-09-09T08:00:00.000,379.41,0,146.72,0,0,5,0,10,0,0,146.72
2022-09-09T09:00:00.000,392.1,0,214.82,0,0,5,0,10,0,0,214.82
2022-09-09T10:00:00.000,366.97,0,250.38,0,0,5,0,10,0,0,250.38
2022-09-09T11:00:00.000,344.6,0,254.71,0,0,5,0,10,0,0,254.71
2022-09-09T12:00:00.000,321.95,0,236.09,0,0,5,0,10,0,0,236.09
2022-09-09T13:00:00.000,296.52,0,174.02,0,0,5,0,10,0,0,174.02
2022-09-09T14:00:00.000,279.06,0,122.21,0,0,5,0,10,0,0,122.21
2022-09-09T15:00:00.000,250.27,0,87.09,0,0,5,0,10,0,0,87.09
2022-09-09T16:00:00.000,258.29,0,60.95,0,0,5,0,10,0,0,60.95
2022-09-09T17:00:00.000,262.78,0,28.48,0,0,5,0,10,0,0,28.48
2022-09-09T18:00:00.000,315.46,0,3.84,0,0,5,0,3.84,0,0,3.84
2022-09-09T19:00:00.000,449.45,0,0.01,0,0,5,0,0.01,0,0,0.01
2022-09-09T20:00:00.000,462.98,0,0,0,0,5,0,0,0,0,0
2022-09-09T21:00:00.000,429.26,0,0,0,0,5,0,0,0,0,0
2022-09-09T22:00:00.000,300.01,0,0,0,0,5,0,0,0,0,0
2022-09-09T23:00:00.000,161.26,0,0,0,0,5,0,0,0,0,0
2022-09-10T00:00:00.000,150.05,0,0,0,0,5,0,0,0,0,0
2022-09-10T01:00:00.000,91.06,0,0,0,0,5,0,0,0,0,0
2022-09-10T02:00:00.000,90.28,0,0,0,0,5,0,0,0,0,0
2022-09-10T03:00:00.000,91.18,0,0,0,0,5,0,0,0,0,0
2022-09-10T04:00:00.000,93.24,0,0,0,0,5,0,0,0,0,0
2022-09-10T05:00:00.000,95.06,0,0.22,0,0,5,0,0.22,0,0,0.22
2022-09-10T06:00:00.000,200,0,9.35,0,0,5,0,9.35,0,0,9.35
2022-09-10T07:00:00.000,381.3,0,37.58,0,0,5,0,10,0,0,37.58
2022-09-10T08:00:00.000,411.07,0,78.89,0,0,5,0,10,0,0,78.89
2022-09-10T09:00:00.000,427.72,0,138.48,0,0,5,0,10,0,0,138.48
2022-09-10T10:00:00.000,400.01,0,159.03,0,0,5,0,10,0,0,159.03
2022-09-10T11:00:00.000,419.9,0,160.62,0,0,5,0,10,0,0,160.62
2022-09-10T12:00:00.000,418.36,0,144.2,0,0,5,0,10,0,0,144.2
2022-09-10T13:00:00.000,399.98,0,130.81,0,0,5,0,10,0,0,130.81
2022-09-10T14:00:00.000,355,0,104.01,0,0,5,0,10,0,0,104.01
2022-09-10T15:00:00.000,348.99,0,65.24,0,0,5,0,10,0,0,65.24
2022-09-10T16:00:00.000,353.39,0,40.47,0,0,5,0,10,0,0,40.47
2022-09-10T17:00:00.000,371.98,0,17.97,0,0,5,0,10,0,0,17.97
2022-09-10T18:00:00.000,436.24,0,2.63,0,0,5,0,2.63,0,0,2.63
2022-09-10T19:00:00.000,469.52,0,0,0,0,5,0,0,0,0,0
2022-09-10T20:00:00.000,491.86,0,0,0,0,5,0,0,0,0,0
2022-09-10T21:00:00.000,483.98,0,0,0,0,5,0,0,0,0,0
2022-09-10T22:00:00.000,459.95,0,0,0,0,5,0,0,0,0,0
2022-09-10T23:00:00.000,400,0,0,0,0,5,0,0,0,0,0
2022-09-11T00:00:00.000,437.01,0,0,0,0,5,0,0,0,0,0
2022-09-11T01:00:00.000,411.33,0,0,0,0,5,0,0,0,0,0
2022-09-11T02:00:00.000,260.52,0,0,0,0,5,0,0,0,0,0
2022-09-11T03:00:00.000,250.94,0,0,0,0,5,0,0,0,0,0
2022-09-11T04:00:00.000,245.14,0,0,0,0,5,0,0,0,0,0
2022-09-11T05:00:00.000,237.15,0,0.03,0,0,5,0,0.03,0,0,0.03
2022-09-11T06:00:00.000,237.64,0,1.29,0,0,5,0,1.29,0,0,1.29
2022-09-11T07:00:00.000,369.93,0,4.12,0,0,5,0,4.12,0,0,4.12
2022-09-11T08:00:00.000,385.01,0,7.48,0,0,5,0,7.48,0,0,7.48
2022-09-11T09:00:00.000,402.13,0,11.59,0,0,5,0,10,0,0,11.59
2022-09-11T10:00:00.000,402.13,0,16.26,0,0,5,0,10,0,0,16.26
2022-09-11T11:00:00.000,388.5,0,22,0,0,5,0,10,0,0,22
2022-09-11T12:00:00.000,380.04,0,26.88,0,0,5,0,10,0,0,26.88
2022-09-11T13:00:00.000,360,0,28.59,0,0,5,0,10,0,0,28.59
2022-09-11T14:00:00.000,295,0,19.35,0,0,5,0,10,0,0,19.35
2022-09-11T15:00:00.000,251.8,0,16.5,0,0,5,0,10,0,0,16.5
2022-09-11T16:00:00.000,297,0,9.88,0,0,5,0,9.88,0,0,9.88
2022-09-11T17:00:00.000,343.1,0,4.45,0,0,5,0,4.45,0,0,4.45
2022-09-11T18:00:00.000,404.32,0,0.66,0,0,5,0,0.66,0,0,0.66
2022-09-11T19:00:00.000,459.99,0,0,0,0,5,0,0,0,0,0
2022-09-11T20:00:00.000,505.94,0,0,0,0,5,0,0,0,0,0
2022-09-11T21:00:00.000,517.2,0,0,0,0,5,0,0,0,0,0
2022-09-11T22:00:00.000,484.94,0,0,0,0,5,0,0,0,0,0
2022-09-11T23:00:00.000,440.43,0,0,0,0,5,0,0,0,0,0
2022-09-12T00:00:00.000,390.4,0,0,0,0,5,0,0,0,0,0
2022-09-12T01:00:00.000,338.76,0,0,0,0,5,0,0,0,0,0
2022-09-12T02:00:00.000,300,0,0,0,0,5,0,0,0,0,0
2022-09-12T03:00:00.000,299.98,0,0,0,0,5,0,0,0,0,0
2022-09-12T04:00:00.000,341.5,0,0,0,0,5,0,0,0,0,0
2022-09-12T05:00:00.000,344.91,0,0.07,0,0,5,0,0.07,0,0,0.07
2022-09-12T06:00:00.000,389.05,0,3.74,0,0,5,0,3.74,0,0,3.74
2022-09-12T07:00:00.000,466.38,0,11.72,0,0,5,0,10,0,0,11.72
2022-09-12T08:00:00.000,502.72,0,20.91,0,0,5,0,10,0,0,20.91
2022-09-12T09:00:00.000,502.26,0,26.14,0,0,5,0,10,0,0,26.14
2022-09-12T10:00:00.000,467.6,0,32.25,0,0,5,0,10,0,0,32.25
2022-09-12T11:00:00.000,407.53,0,45.76,0,0,5,0,10,0,0,45.76
2022-09-12T12:00:00.000,411.56,0,51.49,0,0,5,0,10,0,0,51.49
2022-09-12T13:00:00.000,401.77,0,45.1,0,0,5,0,10,0,0,45.1
2022-09-12T14:00:00.000,389.41,0,35.92,0,0,5,0,10,0,0,35.92
2022-09-12T15:00:00.000,507.91,0,27.25,0,0,5,0,10,0,0,27.25
2022-09-12T16:00:00.000,405.39,0,15.74,0,0,5,0,10,0,0,15.74
2022-09-12T17:00:00.000,479.82,0,7.28,0,0,5,0,7.28,0,0,7.28
2022-09-12T18:00:00.000,471.71,0,0.93,0,0,5,0,0.93,0,0,0.93
2022-09-12T19:00:00.000,490.72,0,0,0,0,5,0,0,0,0,0
2022-09-12T20:00:00.000,585.2,0,0,0,0,5,0,0,0,0,0
2022-09-12T21:00:00.000,464.73,0,0,0,0,5,0,0,0,0,0
2022-09-12T22:00:00.000,453.21,0,0,0,0,5,0,0,0,0,0
2022-09-12T23:00:00.000,371.23,0,0,0,0,5,0,0,0,0,0
2022-09-13T00:00:00.000,388.1,0,0,0,0,5,0,0,0,0,0
2022-09-13T01:00:00.000,345.06,0,0,0,0,5,0,0,0,0,0
2022-09-13T02:00:00.000,378.16,0,0,0,0,5,0,0,0,0,0
2022-09-13T03:00:00.000,457.34,0,0,0,0,5,0,0,0,0,0
2022-09-13T04:00:00.000,377.34,0,0,0,0,5,0,0,0,0,0
2022-09-13T05:00:00.000,412.92,0,0.08,0,0,5,0,0.08,0,0,0.08
2022-09-13T06:00:00.000,424.36,0,6.04,0,0,5,0,6.04,0,0,6.04
2022-09-13T07:00:00.000,448.89,0,22,0,0,5,0,10,0,0,22
2022-09-13T08:00:00.000,585.12,0,41.47,0,0,5,0,10,0,0,41.47
2022-09-13T09:00:00.000,644.75,0,61.63,0,0,5,0,10,0,0,61.63
2022-09-13T10:00:00.000,504.87,0,74.62,0,0,5,0,10,0,0,74.62
2022-09-13T11:00:00.000,458.86,0,87.25,0,0,5,0,10,0,0,87.25
2022-09-13T12:00:00.000,429.68,0,93.8,0,0,5,0,10,0,0,93.8
2022-09-13T13:00:00.000,368.56,0,83.59,0,0,5,0,10,0,0,83.59
2022-09-13T14:00:00.000,365.26,0,65.35,0,0,5,0,10,0,0,65.35
2022-09-13T15:00:00.000,378.62,0,44.2,0,0,5,0,10,0,0,44.2
2022-09-13T16:00:00.000,464.71,0,31.5,0,0,5,0,10,0,0,31.5
2022-09-13T17:00:00.000,585.17,0,12.82,0,0,5,0,10,0,0,12.82
2022-09-13T18:00:00.000,714.43,0,1.37,0,0,5,0,1.37,0,0,1.37
2022-09-13T19:00:00.000,552.42,0,0,0,0,5,0,0,0,0,0
2022-09-13T20:00:00.000,720.39,0,0,0,0,5,0,0,0,0,0
2022-09-13T21:00:00.000,531.69,0,0,0,0,5,0,0,0,0,0
2022-09-13T22:00:00.000,459.13,0,0,0,0,5,0,0,0,0,0
2022-09-13T23:00:00.000,400,0,0,0,0,5,0,0,0,0,0
2022-09-14T00:00:00.000,200.06,0,0,0,0,5,0,0,0,0,0
2022-09-14T01:00:00.000,799.08,0,0,0,0,5,0,0,0,0,0
2022-09-14T02:00:00.000,405.19,0,0,0,0,5,0,0,0,0,0
2022-09-14T03:00:00.000,349.83,0,0,0,0,5,0,0,0,0,0
2022-09-14T04:00:00.000,335.64,0,0,0,0,5,0,0,0,0,0
2022-09-14T05:00:00.000,351.98,0,0.04,0,0,5,0,0.04,0,0,0.04
2022-09-14T06:00:00.000,378,0,4.17,0,0,5,0,4.17,0,0,4.17
2022-09-14T07:00:00.000,465.46,0,17.91,0,0,5,0,10,0,0,17.91
2022-09-14T08:00:00.000,505.68,0,34.88,0,0,5,0,10,0,0,34.88
2022-09-14T09:00:00.000,568.18,0,63.13,0,0,5,0,10,0,0,63.13
2022-09-14T10:00:00.000,541.38,0,98.42,0,0,5,0,10,0,0,98.42
2022-09-14T11:00:00.000,505.94,0,133.32,0,0,5,0,10,0,0,133.32
2022-09-14T12:00:00.000,503.43,0,138.89,0,0,5,0,10,0,0,138.89
2022-09-14T13:00:00.000,485.39,0,124.97,0,0,5,0,10,0,0,124.97
2022-09-14T14:00:00.000,454.81,0,102.6,0,0,5,0,10,0,0,102.6
2022-09-14T15:00:00.000,441.93,0,94.93,0,0,5,0,10,0,0,94.93
2022-09-14T16:00:00.000,453.3,0,55.31,0,0,5,0,10,0,0,55.31
2022-09-14T17:00:00.000,488.05,0,21.07,0,0,5,0,10,0,0,21.07
2022-09-14T18:00:00.000,502.95,0,1.86,0,0,5,0,1.86,0,0,1.86
2022-09-14T19:00:00.000,552.24,0,0,0,0,5,0,0,0,0,0
2022-09-14T20:00:00.000,630.5,0,0,0,0,5,0,0,0,0,0
