timestamp,P_ren_grid,price,load,gen_ren,P_ch,P_dis,SoC,P_grid_buy,P_grid_sell,P_ren_load,P_ren_ch
2023-04-24T18:00:00.000,0,95.27,0,0,0,0,5,0,0,0,0
2023-04-24T19:00:00.000,0,114.59,0,0,0,0,5,0,0,0,0
2023-04-24T20:00:00.000,0,131.34,0,0,0,0,5,0,0,0,0
2023-04-24T21:00:00.000,0,132.71,0,0,0,0,5,0,0,0,0
2023-04-24T22:00:00.000,0,93.3,0,0,0,0,5,0,0,0,0
2023-04-24T23:00:00.000,0,60.84,0,0,0,0,5,0,0,0,0
2023-04-25T00:00:00.000,0,45.89,0,0,0,0,5,0,0,0,0
2023-04-25T01:00:00.000,0,58.56,0,0,0,0,5,0,0,0,0
2023-04-25T02:00:00.000,0,50.27,0,0,0,0,5,0,0,0,0
2023-04-25T03:00:00.000,0,44.43,0,0,0,0,5,0,0,0,0
2023-04-25T04:00:00.000,0,42.34,0,0,0,0,5,0,0,0,0
2023-04-25T05:00:00.000,0,42.94,0,0,0,0,5,0,0,0,0
2023-04-25T06:00:00.000,0,93.29,0,0,0,0,5,0,0,0,0
2023-04-25T07:00:00.000,0,116.9,0,0,0,0,5,0,0,0,0
2023-04-25T08:00:00.000,0,101.92,0,0,0,0,5,0,0,0,0
2023-04-25T09:00:00.000,0,93.3,0,0,0,0,5,0,0,0,0
2023-04-25T10:00:00.000,0,57.34,0,0,0,0,5,0,0,0,0
2023-04-25T11:00:00.000,0,44.63,0,0,0,0,5,0,0,0,0
2023-04-25T12:00:00.000,0,35.51,0,0,0,0,5,0,0,0,0
2023-04-25T13:00:00.000,0,34.9,0,0,0,0,5,0,0,0,0
2023-04-25T14:00:00.000,0,24.9,0,0,0,0,5,0,0,0,0
2023-04-25T15:00:00.000,0,13.88,0,0,0,0,5,0,0,0,0
2023-04-25T16:00:00.000,0,14.24,0,0,0,0,5,0,0,0,0
2023-04-25T17:00:00.000,0,20.74,0,0,0,0,5,0,0,0,0
2023-04-25T18:00:00.000,0,93.29,0,0,0,0,5,0,0,0,0
2023-04-25T19:00:00.000,0,93.29,0,0,0,0,5,0,0,0,0
2023-04-25T20:00:00.000,0,93.3,0,0,0,0,5,0,0,0,0
2023-04-25T21:00:00.000,0,144.16,0,0,0,0,5,0,0,0,0
2023-04-25T22:00:00.000,0,93.3,0,0,0,0,5,0,0,0,0
2023-04-25T23:00:00.000,0,93.29,0,0,0,0,5,0,0,0,0
2023-04-26T00:00:00.000,0,45.06,0,0,0,0,5,0,0,0,0
2023-04-26T01:00:00.000,0,40.1,0,0,0,0,5,0,0,0,0
2023-04-26T02:00:00.000,0,39.48,0,0,0,0,5,0,0,0,0
2023-04-26T03:00:00.000,0,39.32,0,0,0,0,5,0,0,0,0
2023-04-26T04:00:00.000,0,38.45,0,0,0,0,5,0,0,0,0
2023-04-26T05:00:00.000,0,38.77,0,0,0,0,5,0,0,0,0
2023-04-26T06:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T07:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T08:00:00.000,0,118.92,0,0,0,0,5,0,0,0,0
2023-04-26T09:00:00.000,0,92.6,0,0,0,0,5,0,0,0,0
2023-04-26T10:00:00.000,0,76.6,0,0,0,0,5,0,0,0,0
2023-04-26T11:00:00.000,0,90.24,0,0,0,0,5,0,0,0,0
2023-04-26T12:00:00.000,0,58.86,0,0,0,0,5,0,0,0,0
2023-04-26T13:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T14:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T15:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T16:00:00.000,0,37.21,0,0,0,0,5,0,0,0,0
2023-04-26T17:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T18:00:00.000,0,92.59,0,0,0,0,5,0,0,0,0
2023-04-26T19:00:00.000,0,92.6,0,0,0,0,5,0,0,0,0
2023-04-26T20:00:00.000,0,148.11,0,0,0,0,5,0,0,0,0
2023-04-26T21:00:00.000,0,154.97,0,0,0,0,5,0,0,0,0
2023-04-26T22:00:00.000,0,92.6,0,0,0,0,5,0,0,0,0
2023-04-26T23:00:00.000,0,67.3,0,0,0,0,5,0,0,0,0
2023-04-27T00:00:00.000,0,45.05,0,0,0,0,5,0,0,0,0
2023-04-27T01:00:00.000,0,95.8,0,0,0,0,5,0,0,0,0
2023-04-27T02:00:00.000,0,90.86,0,0,0,0,5,0,0,0,0
2023-04-27T03:00:00.000,0,87.02,0,0,0,0,5,0,0,0,0
2023-04-27T04:00:00.000,0,86.11,0,0,0,0,5,0,0,0,0
2023-04-27T05:00:00.000,0,85.87,0,0,0,0,5,0,0,0,0
2023-04-27T06:00:00.000,0,99.92,0,0,0,0,5,0,0,0,0
2023-04-27T07:00:00.000,0,127.03,0,0,0,0,5,0,0,0,0
2023-04-27T08:00:00.000,0,143.68,0,0,0,0,5,0,0,0,0
2023-04-27T09:00:00.000,0,134.62,0,0,0,0,5,0,0,0,0
2023-04-27T10:00:00.000,0,105.36,0,0,0,0,5,0,0,0,0
2023-04-27T11:00:00.000,0,96.33,0,0,0,0,5,0,0,0,0
2023-04-27T12:00:00.000,0,93.69,0,0,0,0,5,0,0,0,0
2023-04-27T13:00:00.000,0,90.55,0,0,0,0,5,0,0,0,0
2023-04-27T14:00:00.000,0,89.91,0,0,0,0,5,0,0,0,0
2023-04-27T15:00:00.000,0,90.32,0,0,0,0,5,0,0,0,0
2023-04-27T16:00:00.000,0,88.9,0,0,0,0,5,0,0,0,0
2023-04-27T17:00:00.000,0,88.76,0,0,0,0,5,0,0,0,0
2023-04-27T18:00:00.000,0,97.82,0,0,0,0,5,0,0,0,0
2023-04-27T19:00:00.000,0,125.73,0,0,0,0,5,0,0,0,0
2023-04-27T20:00:00.000,0,152.84,0,0,0,0,5,0,0,0,0
2023-04-27T21:00:00.000,0,161.28,0,0,0,0,5,0,0,0,0
2023-04-27T22:00:00.000,0,140.91,0,0,0,0,5,0,0,0,0
2023-04-27T23:00:00.000,0,122.41,0,0,0,0,5,0,0,0,0
2023-04-28T00:00:00.000,0,98.6,0,0,0,0,5,0,0,0,0
2023-04-28T01:00:00.000,0,80.1,0,0,0,0,5,0,0,0,0
2023-04-28T02:00:00.000,0,75.97,0,0,0,0,5,0,0,0,0
2023-04-28T03:00:00.000,0,75.17,0,0,0,0,5,0,0,0,0
2023-04-28T04:00:00.000,0,79.98,0,0,0,0,5,0,0,0,0
2023-04-28T05:00:00.000,0,90.99,0,0,0,0,5,0,0,0,0
2023-04-28T06:00:00.000,0,95.85,0,0,0,0,5,0,0,0,0
2023-04-28T07:00:00.000,0,113.77,0,0,0,0,5,0,0,0,0
2023-04-28T08:00:00.000,0,124.07,0,0,0,0,5,0,0,0,0
2023-04-28T09:00:00.000,0,128.14,0,0,0,0,5,0,0,0,0
2023-04-28T10:00:00.000,0,120.69,0,0,0,0,5,0,0,0,0
2023-04-28T11:00:00.000,0,109.67,0,0,0,0,5,0,0,0,0
2023-04-28T12:00:00.000,0,106.17,0,0,0,0,5,0,0,0,0
2023-04-28T13:00:00.000,0,102.05,0,0,0,0,5,0,0,0,0
2023-04-28T14:00:00.000,0,93.09,0,0,0,0,5,0,0,0,0
2023-04-28T15:00:00.000,0,90.19,0,0,0,0,5,0,0,0,0
2023-04-28T16:00:00.000,0,89,0,0,0,0,5,0,0,0,0
2023-04-28T17:00:00.000,0,90.61,0,0,0,0,5,0,0,0,0
2023-04-28T18:00:00.000,0,99.17,0,0,0,0,5,0,0,0,0
2023-04-28T19:00:00.000,0,115.57,0,0,0,0,5,0,0,0,0
2023-04-28T20:00:00.000,0,132.82,0,0,0,0,5,0,0,0,0
2023-04-28T21:00:00.000,0,141.6,0,0,0,0,5,0,0,0,0
2023-04-28T22:00:00.000,0,124.34,0,0,0,0,5,0,0,0,0
2023-04-28T23:00:00.000,0,112.88,0,0,0,0,5,0,0,0,0
2023-04-29T00:00:00.000,0,93.18,0,0,0,0,5,0,0,0,0
2023-04-29T01:00:00.000,0,91.2,0,0,0,0,5,0,0,0,0
2023-04-29T02:00:00.000,0,91.19,0,0,0,0,5,0,0,0,0
2023-04-29T03:00:00.000,0,86.57,0,0,0,0,5,0,0,0,0
2023-04-29T04:00:00.000,0,86.39,0,0,0,0,5,0,0,0,0
2023-04-29T05:00:00.000,0,88.16,0,0,0,0,5,0,0,0,0
2023-04-29T06:00:00.000,0,100.29,0,0,0,0,5,0,0,0,0
2023-04-29T07:00:00.000,0,100.76,0,0,0,0,5,0,0,0,0
2023-04-29T08:00:00.000,0,106.77,0,0,0,0,5,0,0,0,0
2023-04-29T09:00:00.000,0,112.87,0,0,0,0,5,0,0,0,0
2023-04-29T10:00:00.000,0,89.69,0,0,0,0,5,0,0,0,0
2023-04-29T11:00:00.000,0,85.37,0,0,0,0,5,0,0,0,0
2023-04-29T12:00:00.000,0,76.51,0,0,0,0,5,0,0,0,0
2023-04-29T13:00:00.000,0,64.37,0,0,0,0,5,0,0,0,0
2023-04-29T14:00:00.000,0,47.76,0,0,0,0,5,0,0,0,0
2023-04-29T15:00:00.000,0,42.43,0,0,0,0,5,0,0,0,0
2023-04-29T16:00:00.000,0,40.53,0,0,0,0,5,0,0,0,0
2023-04-29T17:00:00.000,0,42.47,0,0,0,0,5,0,0,0,0
2023-04-29T18:00:00.000,0,42.76,0,0,0,0,5,0,0,0,0
2023-04-29T19:00:00.000,0,47.48,0,0,0,0,5,0,0,0,0
2023-04-29T20:00:00.000,0,91.19,0,0,0,0,5,0,0,0,0
2023-04-29T21:00:00.000,0,91.19,0,0,0,0,5,0,0,0,0
2023-04-29T22:00:00.000,0,41.36,0,0,0,0,5,0,0,0,0
2023-04-29T23:00:00.000,0,28.84,0,0,0,0,5,0,0,0,0
2023-04-30T00:00:00.000,0,25.48,0,0,0,0,5,0,0,0,0
2023-04-30T01:00:00.000,0,45.02,0,0,0,0,5,0,0,0,0
2023-04-30T02:00:00.000,0,45,0,0,0,0,5,0,0,0,0
2023-04-30T03:00:00.000,0,29.64,0,0,0,0,5,0,0,0,0
2023-04-30T04:00:00.000,0,26.35,0,0,0,0,5,0,0,0,0
2023-04-30T05:00:00.000,0,45,0,0,0,0,5,0,0,0,0
2023-04-30T06:00:00.000,0,45,0,0,0,0,5,0,0,0,0
2023-04-30T07:00:00.000,0,26.85,0,0,0,0,5,0,0,0,0
2023-04-30T08:00:00.000,0,27.98,0,0,0,0,5,0,0,0,0
2023-04-30T09:00:00.000,0,31.27,0,0,0,0,5,0,0,0,0
2023-04-30T10:00:00.000,0,30.31,0,0,0,0,5,0,0,0,0
2023-04-30T11:00:00.000,0,26.8,0,0,0,0,5,0,0,0,0
2023-04-30T12:00:00.000,0,6.02,0,0,0,0,5,0,0,0,0
2023-04-30T13:00:00.000,0,0.96,0,0,0,0,5,0,0,0,0
2023-04-30T14:00:00.000,0,-0.08,0,0,0,0,5,0,0,0,0
2023-04-30T15:00:00.000,0,-0.92,0,0,0,0,5,0,0,0,0
2023-04-30T16:00:00.000,0,1.22,0,0,0,0,5,0,0,0,0
2023-04-30T17:00:00.000,0,14,0,0,0,0,5,0,0,0,0
2023-04-30T18:00:00.000,0,32.09,0,0,0,0,5,0,0,0,0
2023-04-30T19:00:00.000,0,57.54,0,0,0,0,5,0,0,0,0
2023-04-30T20:00:00.000,0,118.25,0,0,0,0,5,0,0,0,0
2023-04-30T21:00:00.000,0,120.63,0,0,0,0,5,0,0,0,0
2023-04-30T22:00:00.000,0,119.26,0,0,0,0,5,0,0,0,0
2023-04-30T23:00:00.000,0,92,0,0,0,0,5,0,0,0,0
2023-05-01T00:00:00.000,0,91.99,0,0,0,0,5,0,0,0,0
2023-05-01T01:00:00.000,0,31.49,0,0,0,0,5,0,0,0,0
2023-05-01T02:00:00.000,0,34.02,0,0,0,0,5,0,0,0,0
2023-05-01T03:00:00.000,0,36.69,0,0,0,0,5,0,0,0,0
2023-05-01T04:00:00.000,0,39.89,0,0,0,0,5,0,0,0,0
2023-05-01T05:00:00.000,0,42.55,0,0,0,0,5,0,0,0,0
2023-05-01T06:00:00.000,0,44.83,0,0,0,0,5,0,0,0,0
2023-05-01T07:00:00.000,0,47.89,0,0,0,0,5,0,0,0,0
2023-05-01T08:00:00.000,0,56.11,0,0,0,0,5,0,0,0,0
2023-05-01T09:00:00.000,0,65.55,0,0,0,0,5,0,0,0,0
2023-05-01T10:00:00.000,0,50.09,0,0,0,0,5,0,0,0,0
2023-05-01T11:00:00.000,0,49.43,0,0,0,0,5,0,0,0,0
2023-05-01T12:00:00.000,0,44.25,0,0,0,0,5,0,0,0,0
2023-05-01T13:00:00.000,0,41.9,0,0,0,0,5,0,0,0,0
2023-05-01T14:00:00.000,0,34.24,0,0,0,0,5,0,0,0,0
2023-05-01T15:00:00.000,0,29.91,0,0,0,0,5,0,0,0,0
2023-05-01T16:00:00.000,0,40.2,0,0,0,0,5,0,0,0,0
2023-05-01T17:00:00.000,0,51.96,0,0,0,0,5,0,0,0,0
2023-05-01T18:00:00.000,0,65.71,0,0,0,0,5,0,0,0,0
2023-05-01T19:00:00.000,0,75.04,0,0,0,0,5,0,0,0,0
2023-05-01T20:00:00.000,0,76.43,0,0,0,0,5,0,0,0,0
2023-05-01T21:00:00.000,0,75.04,0,0,0,0,5,0,0,0,0
2023-05-01T22:00:00.000,0,72.37,0,0,0,0,5,0,0,0,0
2023-05-01T23:00:00.000,0,64.42,0,0,0,0,5,0,0,0,0
2023-05-02T00:00:00.000,0,57.25,0,0,0,0,5,0,0,0,0
2023-05-02T01:00:00.000,0,69.62,0,0,0,0,5,0,0,0,0
2023-05-02T02:00:00.000,0,65.18,0,0,0,0,5,0,0,0,0
2023-05-02T03:00:00.000,0,61.48,0,0,0,0,5,0,0,0,0
2023-05-02T04:00:00.000,0,58.13,0,0,0,0,5,0,0,0,0
2023-05-02T05:00:00.000,0,58.35,0,0,0,0,5,0,0,0,0
2023-05-02T06:00:00.000,0,65.63,0,0,0,0,5,0,0,0,0
2023-05-02T07:00:00.000,0,100.22,0,0,0,0,5,0,0,0,0
2023-05-02T08:00:00.000,0,123.34,0,0,0,0,5,0,0,0,0
2023-05-02T09:00:00.000,0,130.97,0,0,0,0,5,0,0,0,0
2023-05-02T10:00:00.000,0,119.42,0,0,0,0,5,0,0,0,0
2023-05-02T11:00:00.000,0,112,0,0,0,0,5,0,0,0,0
2023-05-02T12:00:00.000,0,105.82,0,0,0,0,5,0,0,0,0
2023-05-02T13:00:00.000,0,96.13,0,0,0,0,5,0,0,0,0
2023-05-02T14:00:00.000,0,91.99,0,0,0,0,5,0,0,0,0
2023-05-02T15:00:00.000,0,86.18,0,0,0,0,5,0,0,0,0
2023-05-02T16:00:00.000,0,80.36,0,0,0,0,5,0,0,0,0
2023-05-02T17:00:00.000,0,84.83,0,0,0,0,5,0,0,0,0
2023-05-02T18:00:00.000,0,92.17,0,0,0,0,5,0,0,0,0
2023-05-02T19:00:00.000,0,106.71,0,0,0,0,5,0,0,0,0
2023-05-02T20:00:00.000,0,126.88,0,0,0,0,5,0,0,0,0
2023-05-02T21:00:00.000,0,139.43,0,0,0,0,5,0,0,0,0
2023-05-02T22:00:00.000,0,130.48,0,0,0,0,5,0,0,0,0
2023-05-02T23:00:00.000,0,100.03,0,0,0,0,5,0,0,0,0
2023-05-03T00:00:00.000,0,80.6,0,0,0,0,5,0,0,0,0
2023-05-03T01:00:00.000,0,10.61,0,0,0,0,5,0,0,0,0
2023-05-03T02:00:00.000,0,7.48,0,0,0,0,5,0,0,0,0
2023-05-03T03:00:00.000,0,9.99,0,0,0,0,5,0,0,0,0
2023-05-03T04:00:00.000,0,17.35,0,0,0,0,5,0,0,0,0
2023-05-03T05:00:00.000,0,29.93,0,0,0,0,5,0,0,0,0
2023-05-03T06:00:00.000,0,91.09,0,0,0,0,5,0,0,0,0
2023-05-03T07:00:00.000,0,124.7,0,0,0,0,5,0,0,0,0
2023-05-03T08:00:00.000,0,132.05,0,0,0,0,5,0,0,0,0
2023-05-03T09:00:00.000,0,125.1,0,0,0,0,5,0,0,0,0
2023-05-03T10:00:00.000,0,110.1,0,0,0,0,5,0,0,0,0
2023-05-03T11:00:00.000,0,91.1,0,0,0,0,5,0,0,0,0
2023-05-03T12:00:00.000,0,84.16,0,0,0,0,5,0,0,0,0
2023-05-03T13:00:00.000,0,77.6,0,0,0,0,5,0,0,0,0
2023-05-03T14:00:00.000,0,77.85,0,0,0,0,5,0,0,0,0
2023-05-03T15:00:00.000,0,72.48,0,0,0,0,5,0,0,0,0
2023-05-03T16:00:00.000,0,72.07,0,0,0,0,5,0,0,0,0
2023-05-03T17:00:00.000,0,82.28,0,0,0,0,5,0,0,0,0
2023-05-03T18:00:00.000,0,97.17,0,0,0,0,5,0,0,0,0
2023-05-03T19:00:00.000,0,121.12,0,0,0,0,5,0,0,0,0
2023-05-03T20:00:00.000,0,136.72,0,0,0,0,5,0,0,0,0
2023-05-03T21:00:00.000,0,167.46,0,0,0,0,5,0,0,0,0
2023-05-03T22:00:00.000,0,91.1,0,0,0,0,5,0,0,0,0
2023-05-03T23:00:00.000,0,104.98,0,0,0,0,5,0,0,0,0
2023-05-04T00:00:00.000,0,88.21,0,0,0,0,5,0,0,0,0
2023-05-04T01:00:00.000,0,97.73,0,0,0,0,5,0,0,0,0
2023-05-04T02:00:00.000,0,92.96,0,0,0,0,5,0,0,0,0
2023-05-04T03:00:00.000,0,91.9,0,0,0,0,5,0,0,0,0
2023-05-04T04:00:00.000,0,92.97,0,0,0,0,5,0,0,0,0
2023-05-04T05:00:00.000,0,93.6,0,0,0,0,5,0,0,0,0
2023-05-04T06:00:00.000,0,104.37,0,0,0,0,5,0,0,0,0
2023-05-04T07:00:00.000,0,122,0,0,0,0,5,0,0,0,0
2023-05-04T08:00:00.000,0,129.76,0,0,0,0,5,0,0,0,0
2023-05-04T09:00:00.000,0,119.9,0,0,0,0,5,0,0,0,0
2023-05-04T10:00:00.000,0,104.42,0,0,0,0,5,0,0,0,0
2023-05-04T11:00:00.000,0,90,0,0,0,0,5,0,0,0,0
2023-05-04T12:00:00.000,0,79.6,0,0,0,0,5,0,0,0,0
2023-05-04T13:00:00.000,0,71.79,0,0,0,0,5,0,0,0,0
2023-05-04T14:00:00.000,0,62.14,0,0,0,0,5,0,0,0,0
2023-05-04T15:00:00.000,0,58.57,0,0,0,0,5,0,0,0,0
2023-05-04T16:00:00.000,0,66.89,0,0,0,0,5,0,0,0,0
2023-05-04T17:00:00.000,0,79.02,0,0,0,0,5,0,0,0,0
2023-05-04T18:00:00.000,0,98.99,0,0,0,0,5,0,0,0,0
2023-05-04T19:00:00.000,0,111.69,0,0,0,0,5,0,0,0,0
2023-05-04T20:00:00.000,0,118.17,0,0,0,0,5,0,0,0,0
2023-05-04T21:00:00.000,0,116.99,0,0,0,0,5,0,0,0,0
2023-05-04T22:00:00.000,0,110.7,0,0,0,0,5,0,0,0,0
2023-05-04T23:00:00.000,0,101.89,0,0,0,0,5,0,0,0,0
2023-05-05T00:00:00.000,0,89.56,0,0,0,0,5,0,0,0,0
2023-05-05T01:00:00.000,0,81.89,0,0,0,0,5,0,0,0,0
2023-05-05T02:00:00.000,0,77.05,0,0,0,0,5,0,0,0,0
2023-05-05T03:00:00.000,0,76.05,0,0,0,0,5,0,0,0,0
2023-05-05T04:00:00.000,0,76.97,0,0,0,0,5,0,0,0,0
2023-05-05T05:00:00.000,0,76.32,0,0,0,0,5,0,0,0,0
2023-05-05T06:00:00.000,0,85.42,0,0,0,0,5,0,0,0,0
2023-05-05T07:00:00.000,0,94.02,0,0,0,0,5,0,0,0,0
2023-05-05T08:00:00.000,0,101.94,0,0,0,0,5,0,0,0,0
2023-05-05T09:00:00.000,0,96.01,0,0,0,0,5,0,0,0,0
2023-05-05T10:00:00.000,0,90.65,0,0,0,0,5,0,0,0,0
2023-05-05T11:00:00.000,0,87.95,0,0,0,0,5,0,0,0,0
2023-05-05T12:00:00.000,0,82.06,0,0,0,0,5,0,0,0,0
2023-05-05T13:00:00.000,0,77.58,0,0,0,0,5,0,0,0,0
2023-05-05T14:00:00.000,0,76.74,0,0,0,0,5,0,0,0,0
2023-05-05T15:00:00.000,0,77.01,0,0,0,0,5,0,0,0,0
2023-05-05T16:00:00.000,0,79.13,0,0,0,0,5,0,0,0,0
2023-05-05T17:00:00.000,0,84.4,0,0,0,0,5,0,0,0,0
2023-05-05T18:00:00.000,0,90.59,0,0,0,0,5,0,0,0,0
2023-05-05T19:00:00.000,0,90.6,0,0,0,0,5,0,0,0,0
2023-05-05T20:00:00.000,0,90.6,0,0,0,0,5,0,0,0,0
2023-05-05T21:00:00.000,0,114.97,0,0,0,0,5,0,0,0,0
2023-05-05T22:00:00.000,0,90.6,0,0,0,0,5,0,0,0,0
2023-05-05T23:00:00.000,0,78.12,0,0,0,0,5,0,0,0,0
2023-05-06T00:00:00.000,0,72.65,0,0,0,0,5,0,0,0,0
2023-05-06T01:00:00.000,0,67.99,0,0,0,0,5,0,0,0,0
2023-05-06T02:00:00.000,0,63.89,0,0,0,0,5,0,0,0,0
2023-05-06T03:00:00.000,0,62.91,0,0,0,0,5,0,0,0,0
2023-05-06T04:00:00.000,0,64.84,0,0,0,0,5,0,0,0,0
2023-05-06T05:00:00.000,0,65.61,0,0,0,0,5,0,0,0,0
2023-05-06T06:00:00.000,0,69.35,0,0,0,0,5,0,0,0,0
2023-05-06T07:00:00.000,0,90.39,0,0,0,0,5,0,0,0,0
2023-05-06T08:00:00.000,0,77.19,0,0,0,0,5,0,0,0,0
2023-05-06T09:00:00.000,0,84.6,0,0,0,0,5,0,0,0,0
2023-05-06T10:00:00.000,0,79.34,0,0,0,0,5,0,0,0,0
2023-05-06T11:00:00.000,0,77.79,0,0,0,0,5,0,0,0,0
2023-05-06T12:00:00.000,0,72.63,0,0,0,0,5,0,0,0,0
2023-05-06T13:00:00.000,0,70.31,0,0,0,0,5,0,0,0,0
2023-05-06T14:00:00.000,0,55.76,0,0,0,0,5,0,0,0,0
2023-05-06T15:00:00.000,0,50,0,0,0,0,5,0,0,0,0
2023-05-06T16:00:00.000,0,63.16,0,0,0,0,5,0,0,0,0
2023-05-06T17:00:00.000,0,72.85,0,0,0,0,5,0,0,0,0
2023-05-06T18:00:00.000,0,77.96,0,0,0,0,5,0,0,0,0
2023-05-06T19:00:00.000,0,81.59,0,0,0,0,5,0,0,0,0
2023-05-06T20:00:00.000,0,90.39,0,0,0,0,5,0,0,0,0
2023-05-06T21:00:00.000,0,90.39,0,0,0,0,5,0,0,0,0
2023-05-06T22:00:00.000,0,78.47,0,0,0,0,5,0,0,0,0
2023-05-06T23:00:00.000,0,78.38,0,0,0,0,5,0,0,0,0
2023-05-07T00:00:00.000,0,73.15,0,0,0,0,5,0,0,0,0
2023-05-07T01:00:00.000,0,61.35,0,0,0,0,5,0,0,0,0
2023-05-07T02:00:00.000,0,61.78,0,0,0,0,5,0,0,0,0
2023-05-07T03:00:00.000,0,61.67,0,0,0,0,5,0,0,0,0
2023-05-07T04:00:00.000,0,62.05,0,0,0,0,5,0,0,0,0
2023-05-07T05:00:00.000,0,63.68,0,0,0,0,5,0,0,0,0
2023-05-07T06:00:00.000,0,64.52,0,0,0,0,5,0,0,0,0
2023-05-07T07:00:00.000,0,66.01,0,0,0,0,5,0,0,0,0
2023-05-07T08:00:00.000,0,78.41,0,0,0,0,5,0,0,0,0
2023-05-07T09:00:00.000,0,75.87,0,0,0,0,5,0,0,0,0
2023-05-07T10:00:00.000,0,67.6,0,0,0,0,5,0,0,0,0
2023-05-07T11:00:00.000,0,37.38,0,0,0,0,5,0,0,0,0
2023-05-07T12:00:00.000,0,30.46,0,0,0,0,5,0,0,0,0
2023-05-07T13:00:00.000,0,39.28,0,0,0,0,5,0,0,0,0
2023-05-07T14:00:00.000,0,35.06,0,0,0,0,5,0,0,0,0
2023-05-07T15:00:00.000,0,30.66,0,0,0,0,5,0,0,0,0
2023-05-07T16:00:00.000,0,30.07,0,0,0,0,5,0,0,0,0
2023-05-07T17:00:00.000,0,56.62,0,0,0,0,5,0,0,0,0
2023-05-07T18:00:00.000,0,68.89,0,0,0,0,5,0,0,0,0
2023-05-07T19:00:00.000,0,72.16,0,0,0,0,5,0,0,0,0
2023-05-07T20:00:00.000,0,90.5,0,0,0,0,5,0,0,0,0
2023-05-07T21:00:00.000,0,112.69,0,0,0,0,5,0,0,0,0
2023-05-07T22:00:00.000,0,66.01,0,0,0,0,5,0,0,0,0
2023-05-07T23:00:00.000,0,66.75,0,0,0,0,5,0,0,0,0
2023-05-08T00:00:00.000,0,61.65,0,0,0,0,5,0,0,0,0
2023-05-08T01:00:00.000,0,56.26,0,0,0,0,5,0,0,0,0
2023-05-08T02:00:00.000,0,55.11,0,0,0,0,5,0,0,0,0
2023-05-08T03:00:00.000,0,56.68,0,0,0,0,5,0,0,0,0
2023-05-08T04:00:00.000,0,59.45,0,0,0,0,5,0,0,0,0
2023-05-08T05:00:00.000,0,62.89,0,0,0,0,5,0,0,0,0
2023-05-08T06:00:00.000,0,90.03,0,0,0,0,5,0,0,0,0
2023-05-08T07:00:00.000,0,101.62,0,0,0,0,5,0,0,0,0
2023-05-08T08:00:00.000,0,116.58,0,0,0,0,5,0,0,0,0
2023-05-08T09:00:00.000,0,108.31,0,0,0,0,5,0,0,0,0
2023-05-08T10:00:00.000,0,97.61,0,0,0,0,5,0,0,0,0
2023-05-08T11:00:00.000,0,89.63,0,0,0,0,5,0,0,0,0
2023-05-08T12:00:00.000,0,79.68,0,0,0,0,5,0,0,0,0
2023-05-08T13:00:00.000,0,80.82,0,0,0,0,5,0,0,0,0
2023-05-08T14:00:00.000,0,75.14,0,0,0,0,5,0,0,0,0
2023-05-08T15:00:00.000,0,74.24,0,0,0,0,5,0,0,0,0
2023-05-08T16:00:00.000,0,78,0,0,0,0,5,0,0,0,0
2023-05-08T17:00:00.000,0,84.01,0,0,0,0,5,0,0,0,0
2023-05-08T18:00:00.000,0,97.05,0,0,0,0,5,0,0,0,0
2023-05-08T19:00:00.000,0,90.5,0,0,0,0,5,0,0,0,0
2023-05-08T20:00:00.000,0,134.03,0,0,0,0,5,0,0,0,0
2023-05-08T21:00:00.000,0,113.96,0,0,0,0,5,0,0,0,0
2023-05-08T22:00:00.000,0,120.39,0,0,0,0,5,0,0,0,0
2023-05-08T23:00:00.000,0,80.07,0,0,0,0,5,0,0,0,0
2023-05-09T00:00:00.000,0,40.09,0,0,0,0,5,0,0,0,0
2023-05-09T01:00:00.000,0,90.5,0,0,0,0,5,0,0,0,0
2023-05-09T02:00:00.000,0,46.3,0,0,0,0,5,0,0,0,0
2023-05-09T03:00:00.000,0,13.46,0,0,0,0,5,0,0,0,0
2023-05-09T04:00:00.000,0,20.61,0,0,0,0,5,0,0,0,0
2023-05-09T05:00:00.000,0,85.25,0,0,0,0,5,0,0,0,0
2023-05-09T06:00:00.000,0,90.5,0,0,0,0,5,0,0,0,0
2023-05-09T07:00:00.000,0,111.58,0,0,0,0,5,0,0,0,0
2023-05-09T08:00:00.000,0,121,0,0,0,0,5,0,0,0,0
2023-05-09T09:00:00.000,0,117.88,0,0,0,0,5,0,0,0,0
2023-05-09T10:00:00.000,0,80.06,0,0,0,0,5,0,0,0,0
2023-05-09T11:00:00.000,0,80.05,0,0,0,0,5,0,0,0,0
2023-05-09T12:00:00.000,0,78.91,0,0,0,0,5,0,0,0,0
2023-05-09T13:00:00.000,0,67.58,0,0,0,0,5,0,0,0,0
2023-05-09T14:00:00.000,0,61.78,0,0,0,0,5,0,0,0,0
