PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-01 00:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0,0.0
2020-06-01 01:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0,0.0
2020-06-01 02:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0459,0.0
2020-06-01 03:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0098,0.0
2020-06-01 04:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0,0.0
2020-06-01 05:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0559,0.0
2020-06-01 06:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0,0.0
2020-06-01 07:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0312,0.0
2020-06-01 08:00:00,Alytaus regiono tinklas,Namas,N,17462,0.1082,0.0
2020-06-01 09:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0836,0.0
2020-06-01 10:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0616,0.0
2020-06-01 11:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0005,0.0
2020-06-01 12:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0161,0.0
2020-06-01 13:00:00,Alytaus regiono tinklas,Namas,N,17462,0.1035,0.0
2020-06-01 14:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0025,0.0
2020-06-01 15:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0526,0.0
2020-06-01 16:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0631,0.0
2020-06-01 17:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0724,0.0
2020-06-01 18:00:00,Alytaus regiono tinklas,Namas,N,17462,0.1112,0.0
2020-06-01 19:00:00,Alytaus regiono tinklas,Namas,N,17462,0.003,0.0
2020-06-01 20:00:00,Alytaus regiono tinklas,Namas,N,17462,0.1462,0.0
2020-06-01 21:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0392,0.0
2020-06-01 22:00:00,Alytaus regiono tinklas,Namas,N,17462,0.017,0.0
2020-06-01 23:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0395,0.0
2020-06-02 00:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0074,0.0
2020-06-02 01:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0504,0.0
2020-06-02 02:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0066,0.0
2020-06-02 03:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0,0.0
2020-06-02 04:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0574,0.0
2020-06-02 05:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0,0.0
2020-06-02 06:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0185,0.0
2020-06-02 07:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0476,0.0
2020-06-02 08:00:00,Alytaus regiono tinklas,Namas,N,17462,0.1933,0.0
2020-06-02 09:00:00,Alytaus regiono tinklas,Namas,N,17462,0.1461,0.0
2020-06-02 10:00:00,Alytaus regiono tinklas,Namas,N,17462,0.0146,0.0
