PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-01 00:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.5106,0.0
2020-06-01 01:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2686,0.0
2020-06-01 02:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.5444,0.0
2020-06-01 03:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1957,0.0
2020-06-01 04:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.5299,0.0
2020-06-01 05:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2093,0.0052
2020-06-01 06:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1958,0.0579
2020-06-01 07:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2993,0.3225
2020-06-01 08:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1295,0.9227
2020-06-01 09:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1944,1.5747
2020-06-01 10:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.0692,2.2706
2020-06-01 11:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2803,2.6761
2020-06-01 12:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.7856,1.851
2020-06-01 13:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.8828,1.5335
2020-06-01 14:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.4875,0.9745
2020-06-01 15:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2448,1.2515
2020-06-01 16:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.0011,1.7766
2020-06-01 17:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1592,0.8187
2020-06-01 18:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.4311,0.1242
2020-06-01 19:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1098,0.1241
2020-06-01 20:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.39,0.115
2020-06-01 21:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1948,0.0504
2020-06-01 22:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.4793,0.0
2020-06-01 23:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2595,0.0
2020-06-02 00:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2442,0.0
2020-06-02 01:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.239,0.0
2020-06-02 02:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.4751,0.0
2020-06-02 03:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1883,0.0
2020-06-02 04:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2709,0.0
2020-06-02 05:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.4518,0.0075
2020-06-02 06:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1556,0.0724
2020-06-02 07:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.3036,0.3533
2020-06-02 08:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.0585,1.0053
2020-06-02 09:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.1399,1.6326
2020-06-02 10:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.0644,2.1544
2020-06-02 11:00:00,Klaipėdos regiono tinklas,Namas,G,313972,0.2024,2.4642
