PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-07 18:00:00,Kauno regiono tinklas,Namas,G,137830,0.9415,0.0466
2020-06-07 19:00:00,Kauno regiono tinklas,Namas,G,137830,0.9024,0.0688
2020-06-07 20:00:00,Kauno regiono tinklas,Namas,G,137830,1.1198,0.0
2020-06-07 21:00:00,Kauno regiono tinklas,Namas,G,137830,0.7791,0.0
2020-06-07 22:00:00,Kauno regiono tinklas,Namas,G,137830,0.7059,0.0
2020-06-07 23:00:00,Kauno regiono tinklas,Namas,G,137830,0.6126,0.0
2020-06-08 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.7439,0.0
2020-06-08 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.4563,0.0
2020-06-08 02:00:00,Kauno regiono tinklas,Namas,G,137830,0.7008,0.0
2020-06-08 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.4581,0.0
2020-06-08 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.4698,0.0
2020-06-08 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.3875,0.0213
2020-06-08 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.1718,0.498
2020-06-08 07:00:00,Kauno regiono tinklas,Namas,G,137830,0.0864,0.9491
2020-06-08 08:00:00,Kauno regiono tinklas,Namas,G,137830,0.9492,1.1347
2020-06-08 09:00:00,Kauno regiono tinklas,Namas,G,137830,2.6489,1.2608
2020-06-08 10:00:00,Kauno regiono tinklas,Namas,G,137830,1.4044,2.5579
2020-06-08 11:00:00,Kauno regiono tinklas,Namas,G,137830,1.3884,2.6769
2020-06-08 12:00:00,Kauno regiono tinklas,Namas,G,137830,1.5342,3.0577
2020-06-08 13:00:00,Kauno regiono tinklas,Namas,G,137830,1.5838,3.3536
2020-06-08 14:00:00,Kauno regiono tinklas,Namas,G,137830,1.9121,3.3142
2020-06-08 15:00:00,Kauno regiono tinklas,Namas,G,137830,1.1835,2.5863
2020-06-08 16:00:00,Kauno regiono tinklas,Namas,G,137830,3.3619,0.0025
2020-06-08 17:00:00,Kauno regiono tinklas,Namas,G,137830,2.7737,0.0434
2020-06-08 18:00:00,Kauno regiono tinklas,Namas,G,137830,2.2959,0.2691
2020-06-08 19:00:00,Kauno regiono tinklas,Namas,G,137830,2.5988,0.0002
2020-06-08 20:00:00,Kauno regiono tinklas,Namas,G,137830,2.1024,0.0
2020-06-08 21:00:00,Kauno regiono tinklas,Namas,G,137830,1.4146,0.0
2020-06-08 22:00:00,Kauno regiono tinklas,Namas,G,137830,1.7197,0.0
2020-06-08 23:00:00,Kauno regiono tinklas,Namas,G,137830,1.133,0.0
2020-06-09 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.9698,0.0
2020-06-09 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.7282,0.0
2020-06-09 02:00:00,Kauno regiono tinklas,Namas,G,137830,0.9506,0.0
2020-06-09 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.6798,0.0
2020-06-09 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.7582,0.0
2020-06-09 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.7004,0.0
2020-06-09 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.6461,0.0003
2020-06-09 07:00:00,Kauno regiono tinklas,Namas,G,137830,0.5408,0.0645
2020-06-09 08:00:00,Kauno regiono tinklas,Namas,G,137830,1.3554,0.0117
2020-06-09 09:00:00,Kauno regiono tinklas,Namas,G,137830,2.49,0.2055
2020-06-09 10:00:00,Kauno regiono tinklas,Namas,G,137830,1.266,0.3237
2020-06-09 11:00:00,Kauno regiono tinklas,Namas,G,137830,1.9255,0.4857
2020-06-09 12:00:00,Kauno regiono tinklas,Namas,G,137830,2.0703,1.1982
2020-06-09 13:00:00,Kauno regiono tinklas,Namas,G,137830,1.2172,0.8729
2020-06-09 14:00:00,Kauno regiono tinklas,Namas,G,137830,1.9976,1.2223
2020-06-09 15:00:00,Kauno regiono tinklas,Namas,G,137830,1.2481,2.3978
2020-06-09 16:00:00,Kauno regiono tinklas,Namas,G,137830,2.489,0.4295
2020-06-09 17:00:00,Kauno regiono tinklas,Namas,G,137830,4.2578,0.095
2020-06-09 18:00:00,Kauno regiono tinklas,Namas,G,137830,3.3616,0.3192
2020-06-09 19:00:00,Kauno regiono tinklas,Namas,G,137830,3.3967,0.1423
2020-06-09 20:00:00,Kauno regiono tinklas,Namas,G,137830,2.3666,0.0036
2020-06-09 21:00:00,Kauno regiono tinklas,Namas,G,137830,1.0099,0.0
2020-06-09 22:00:00,Kauno regiono tinklas,Namas,G,137830,1.0455,0.0
2020-06-09 23:00:00,Kauno regiono tinklas,Namas,G,137830,0.9925,0.0
2020-06-10 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.7818,0.0
2020-06-10 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.7377,0.0
2020-06-10 02:00:00,Kauno regiono tinklas,Namas,G,137830,0.9524,0.0
2020-06-10 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.7017,0.0
2020-06-10 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.6768,0.0
2020-06-10 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.5759,0.0
2020-06-10 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.4715,0.0234
2020-06-10 07:00:00,Kauno regiono tinklas,Namas,G,137830,0.2389,0.2865
2020-06-10 08:00:00,Kauno regiono tinklas,Namas,G,137830,0.7686,0.3102
2020-06-10 09:00:00,Kauno regiono tinklas,Namas,G,137830,2.1514,1.2104
2020-06-10 10:00:00,Kauno regiono tinklas,Namas,G,137830,0.5495,3.493
2020-06-10 11:00:00,Kauno regiono tinklas,Namas,G,137830,1.6404,3.4287
2020-06-10 12:00:00,Kauno regiono tinklas,Namas,G,137830,1.1008,3.6351
2020-06-10 13:00:00,Kauno regiono tinklas,Namas,G,137830,1.7011,2.4629
2020-06-10 14:00:00,Kauno regiono tinklas,Namas,G,137830,1.6759,2.4938
2020-06-10 15:00:00,Kauno regiono tinklas,Namas,G,137830,2.2357,2.0084
2020-06-10 16:00:00,Kauno regiono tinklas,Namas,G,137830,2.1988,2.0275
2020-06-10 17:00:00,Kauno regiono tinklas,Namas,G,137830,2.3685,1.1771
2020-06-10 18:00:00,Kauno regiono tinklas,Namas,G,137830,3.4739,0.666
2020-06-10 19:00:00,Kauno regiono tinklas,Namas,G,137830,3.8491,0.1305
2020-06-10 20:00:00,Kauno regiono tinklas,Namas,G,137830,2.1021,0.0022
2020-06-10 21:00:00,Kauno regiono tinklas,Namas,G,137830,1.0037,0.0
2020-06-10 22:00:00,Kauno regiono tinklas,Namas,G,137830,0.9769,0.0
2020-06-10 23:00:00,Kauno regiono tinklas,Namas,G,137830,0.9625,0.0
2020-06-11 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.8143,0.0
2020-06-11 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.7223,0.0
2020-06-11 02:00:00,Kauno regiono tinklas,Namas,G,137830,0.9539,0.0
2020-06-11 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.6603,0.0
2020-06-11 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.7744,0.0
2020-06-11 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.6963,0.0
2020-06-11 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.8363,0.0018
2020-06-11 07:00:00,Kauno regiono tinklas,Namas,G,137830,0.7188,0.0208
2020-06-11 08:00:00,Kauno regiono tinklas,Namas,G,137830,0.5432,1.2341
2020-06-11 09:00:00,Kauno regiono tinklas,Namas,G,137830,1.3275,1.4358
2020-06-11 10:00:00,Kauno regiono tinklas,Namas,G,137830,0.9389,2.4562
2020-06-11 11:00:00,Kauno regiono tinklas,Namas,G,137830,1.0717,2.7944
2020-06-11 12:00:00,Kauno regiono tinklas,Namas,G,137830,0.5671,3.1837
2020-06-11 13:00:00,Kauno regiono tinklas,Namas,G,137830,1.3548,2.7285
2020-06-11 14:00:00,Kauno regiono tinklas,Namas,G,137830,1.4596,2.9357
2020-06-11 15:00:00,Kauno regiono tinklas,Namas,G,137830,1.7643,2.9052
2020-06-11 16:00:00,Kauno regiono tinklas,Namas,G,137830,2.1289,1.9953
2020-06-11 17:00:00,Kauno regiono tinklas,Namas,G,137830,2.7112,1.4931
2020-06-11 18:00:00,Kauno regiono tinklas,Namas,G,137830,2.5658,0.683
2020-06-11 19:00:00,Kauno regiono tinklas,Namas,G,137830,2.5913,0.1475
2020-06-11 20:00:00,Kauno regiono tinklas,Namas,G,137830,1.353,0.0278
2020-06-11 21:00:00,Kauno regiono tinklas,Namas,G,137830,0.8038,0.0
2020-06-11 22:00:00,Kauno regiono tinklas,Namas,G,137830,0.9296,0.0
2020-06-11 23:00:00,Kauno regiono tinklas,Namas,G,137830,0.866,0.0
2020-06-12 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.78,0.0
2020-06-12 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.7254,0.0
2020-06-12 02:00:00,Kauno regiono tinklas,Namas,G,137830,1.0028,0.0
2020-06-12 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.7215,0.0
2020-06-12 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.6954,0.0
2020-06-12 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.6227,0.0071
2020-06-12 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.3074,0.1658
2020-06-12 07:00:00,Kauno regiono tinklas,Namas,G,137830,0.3765,0.3909
2020-06-12 08:00:00,Kauno regiono tinklas,Namas,G,137830,2.4089,0.0168
2020-06-12 09:00:00,Kauno regiono tinklas,Namas,G,137830,2.5072,0.034
2020-06-12 10:00:00,Kauno regiono tinklas,Namas,G,137830,2.3712,0.0391
2020-06-12 11:00:00,Kauno regiono tinklas,Namas,G,137830,2.6754,0.1288
2020-06-12 12:00:00,Kauno regiono tinklas,Namas,G,137830,1.0002,0.9102
2020-06-12 13:00:00,Kauno regiono tinklas,Namas,G,137830,0.9485,0.8191
2020-06-12 14:00:00,Kauno regiono tinklas,Namas,G,137830,1.5934,0.8535
2020-06-12 15:00:00,Kauno regiono tinklas,Namas,G,137830,3.4954,1.0021
2020-06-12 16:00:00,Kauno regiono tinklas,Namas,G,137830,3.0585,0.944
2020-06-12 17:00:00,Kauno regiono tinklas,Namas,G,137830,2.2412,1.446
2020-06-12 18:00:00,Kauno regiono tinklas,Namas,G,137830,3.5989,0.2889
2020-06-12 19:00:00,Kauno regiono tinklas,Namas,G,137830,5.0187,0.0768
2020-06-12 20:00:00,Kauno regiono tinklas,Namas,G,137830,3.5109,0.0438
2020-06-12 21:00:00,Kauno regiono tinklas,Namas,G,137830,1.0735,0.0
2020-06-12 22:00:00,Kauno regiono tinklas,Namas,G,137830,0.8948,0.0
2020-06-12 23:00:00,Kauno regiono tinklas,Namas,G,137830,0.8983,0.0
2020-06-13 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.8209,0.0
2020-06-13 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.7426,0.0
2020-06-13 02:00:00,Kauno regiono tinklas,Namas,G,137830,1.0566,0.0
2020-06-13 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.7621,0.0
2020-06-13 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.7397,0.0
2020-06-13 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.7152,0.0
2020-06-13 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.5124,0.015
2020-06-13 07:00:00,Kauno regiono tinklas,Namas,G,137830,1.0538,0.0717
2020-06-13 08:00:00,Kauno regiono tinklas,Namas,G,137830,1.3306,0.2
2020-06-13 09:00:00,Kauno regiono tinklas,Namas,G,137830,1.8153,0.1547
2020-06-13 10:00:00,Kauno regiono tinklas,Namas,G,137830,2.8473,0.2872
2020-06-13 11:00:00,Kauno regiono tinklas,Namas,G,137830,1.3634,0.4685
2020-06-13 12:00:00,Kauno regiono tinklas,Namas,G,137830,1.1409,0.4716
2020-06-13 13:00:00,Kauno regiono tinklas,Namas,G,137830,0.7577,0.9707
2020-06-13 14:00:00,Kauno regiono tinklas,Namas,G,137830,2.3999,0.9584
2020-06-13 15:00:00,Kauno regiono tinklas,Namas,G,137830,1.0431,0.9156
2020-06-13 16:00:00,Kauno regiono tinklas,Namas,G,137830,1.075,0.4307
2020-06-13 17:00:00,Kauno regiono tinklas,Namas,G,137830,1.028,0.4308
2020-06-13 18:00:00,Kauno regiono tinklas,Namas,G,137830,0.3616,1.2022
2020-06-13 19:00:00,Kauno regiono tinklas,Namas,G,137830,0.1053,0.9574
2020-06-13 20:00:00,Kauno regiono tinklas,Namas,G,137830,0.7529,0.1902
2020-06-13 21:00:00,Kauno regiono tinklas,Namas,G,137830,0.8025,0.007
2020-06-13 22:00:00,Kauno regiono tinklas,Namas,G,137830,0.9026,0.0
2020-06-13 23:00:00,Kauno regiono tinklas,Namas,G,137830,0.8802,0.0
2020-06-14 00:00:00,Kauno regiono tinklas,Namas,G,137830,0.6621,0.0
2020-06-14 01:00:00,Kauno regiono tinklas,Namas,G,137830,0.6313,0.0
2020-06-14 02:00:00,Kauno regiono tinklas,Namas,G,137830,0.9567,0.0
2020-06-14 03:00:00,Kauno regiono tinklas,Namas,G,137830,0.633,0.0
2020-06-14 04:00:00,Kauno regiono tinklas,Namas,G,137830,0.6364,0.0
2020-06-14 05:00:00,Kauno regiono tinklas,Namas,G,137830,0.5136,0.0052
2020-06-14 06:00:00,Kauno regiono tinklas,Namas,G,137830,0.1876,0.2424
