PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-01 00:00:00,Kauno regiono tinklas,Namas,G,216166,1.0113,0.0
2020-06-01 01:00:00,Kauno regiono tinklas,Namas,G,216166,1.1266,0.0
2020-06-01 02:00:00,Kauno regiono tinklas,Namas,G,216166,1.1164,0.0
2020-06-01 03:00:00,Kauno regiono tinklas,Namas,G,216166,1.1487,0.0
2020-06-01 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.8608,0.0
2020-06-01 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.6928,0.0258
2020-06-01 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.5898,0.1451
2020-06-01 07:00:00,Kauno regiono tinklas,Namas,G,216166,1.03,0.8876
2020-06-01 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.3597,2.8164
2020-06-01 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0758,4.821
2020-06-01 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,6.8943
2020-06-01 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.0001,7.753
2020-06-01 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.0195,8.3356
2020-06-01 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0058,7.8725
2020-06-01 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.0407,5.3723
2020-06-01 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.0153,6.4506
2020-06-01 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0982,2.8217
2020-06-01 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.1066,1.755
2020-06-01 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.1464,0.8381
2020-06-01 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.3452,0.5047
2020-06-01 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.347,0.2511
2020-06-01 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.6102,0.0461
2020-06-01 22:00:00,Kauno regiono tinklas,Namas,G,216166,1.0494,0.0
2020-06-01 23:00:00,Kauno regiono tinklas,Namas,G,216166,1.0521,0.0
2020-06-02 00:00:00,Kauno regiono tinklas,Namas,G,216166,1.2065,0.0
2020-06-02 01:00:00,Kauno regiono tinklas,Namas,G,216166,1.1723,0.0
2020-06-02 02:00:00,Kauno regiono tinklas,Namas,G,216166,1.1185,0.0
2020-06-02 03:00:00,Kauno regiono tinklas,Namas,G,216166,1.2117,0.0
2020-06-02 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.8129,0.0
2020-06-02 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.7154,0.0296
2020-06-02 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.7237,0.1942
2020-06-02 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.5136,1.2314
2020-06-02 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.0337,3.2834
2020-06-02 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,5.2186
2020-06-02 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,6.6328
2020-06-02 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,7.901
2020-06-02 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.0414,7.3673
2020-06-02 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,8.1528
2020-06-02 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.0318,6.7626
2020-06-02 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.061,5.1024
2020-06-02 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0002,4.8678
2020-06-02 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,4.5001
2020-06-02 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.0862,1.0758
2020-06-02 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.1382,0.3551
2020-06-02 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.2625,0.206
2020-06-02 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.7437,0.0223
2020-06-02 22:00:00,Kauno regiono tinklas,Namas,G,216166,0.8383,0.0
2020-06-02 23:00:00,Kauno regiono tinklas,Namas,G,216166,1.0766,0.0
2020-06-03 00:00:00,Kauno regiono tinklas,Namas,G,216166,0.9686,0.0
2020-06-03 01:00:00,Kauno regiono tinklas,Namas,G,216166,1.0452,0.0
2020-06-03 02:00:00,Kauno regiono tinklas,Namas,G,216166,1.2638,0.0
2020-06-03 03:00:00,Kauno regiono tinklas,Namas,G,216166,1.1997,0.0
2020-06-03 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.9723,0.0
2020-06-03 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.8082,0.0009
2020-06-03 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.6899,0.0213
2020-06-03 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.7782,0.1955
2020-06-03 08:00:00,Kauno regiono tinklas,Namas,G,216166,1.3082,0.6849
2020-06-03 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.242,0.9197
2020-06-03 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.1972,1.0946
2020-06-03 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.3311,1.1043
2020-06-03 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.028,3.861
2020-06-03 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0007,4.3857
2020-06-03 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.0006,6.4468
2020-06-03 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.0191,7.24
2020-06-03 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0126,5.0774
2020-06-03 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.0048,3.6059
2020-06-03 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.0718,1.1282
2020-06-03 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.0806,0.3677
2020-06-03 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.2837,0.1247
2020-06-03 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.6889,0.0369
2020-06-03 22:00:00,Kauno regiono tinklas,Namas,G,216166,0.7043,0.0
2020-06-03 23:00:00,Kauno regiono tinklas,Namas,G,216166,1.1336,0.0
2020-06-04 00:00:00,Kauno regiono tinklas,Namas,G,216166,1.3959,0.0
2020-06-04 01:00:00,Kauno regiono tinklas,Namas,G,216166,0.9555,0.0
2020-06-04 02:00:00,Kauno regiono tinklas,Namas,G,216166,1.0076,0.0
2020-06-04 03:00:00,Kauno regiono tinklas,Namas,G,216166,1.2165,0.0
2020-06-04 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.8812,0.0
2020-06-04 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.5226,0.0696
2020-06-04 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.5095,0.2289
2020-06-04 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.3816,1.5083
2020-06-04 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.1425,2.3222
2020-06-04 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0388,4.4546
2020-06-04 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.1145,4.4146
2020-06-04 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.029,6.0775
2020-06-04 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.113,4.7899
2020-06-04 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.1406,4.7512
2020-06-04 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.1577,2.9322
2020-06-04 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.0835,3.6709
2020-06-04 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,6.1155
2020-06-04 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.0078,4.4978
2020-06-04 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.3552,0.9469
2020-06-04 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.1492,0.2555
2020-06-04 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.7018,0.1388
2020-06-04 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.9533,0.0052
2020-06-04 22:00:00,Kauno regiono tinklas,Namas,G,216166,1.2047,0.0
2020-06-04 23:00:00,Kauno regiono tinklas,Namas,G,216166,1.1754,0.0
2020-06-05 00:00:00,Kauno regiono tinklas,Namas,G,216166,1.052,0.0
2020-06-05 01:00:00,Kauno regiono tinklas,Namas,G,216166,1.3918,0.0
2020-06-05 02:00:00,Kauno regiono tinklas,Namas,G,216166,1.3776,0.0
2020-06-05 03:00:00,Kauno regiono tinklas,Namas,G,216166,1.4228,0.0
2020-06-05 04:00:00,Kauno regiono tinklas,Namas,G,216166,1.1114,0.0
2020-06-05 05:00:00,Kauno regiono tinklas,Namas,G,216166,1.0646,0.0186
2020-06-05 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.7605,0.1809
2020-06-05 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.4502,0.873
2020-06-05 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.5296,1.658
2020-06-05 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0731,3.1626
2020-06-05 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.0681,5.771
2020-06-05 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,7.8602
2020-06-05 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,8.4914
2020-06-05 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,8.508
2020-06-05 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,7.706
2020-06-05 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.0021,4.9279
2020-06-05 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0006,4.466
2020-06-05 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.0222,1.8723
2020-06-05 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.0125,0.3805
2020-06-05 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.868,0.1535
2020-06-05 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.4491,0.0001
2020-06-05 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.5397,0.0
2020-06-05 22:00:00,Kauno regiono tinklas,Namas,G,216166,0.7208,0.0
2020-06-05 23:00:00,Kauno regiono tinklas,Namas,G,216166,0.8309,0.0
2020-06-06 00:00:00,Kauno regiono tinklas,Namas,G,216166,0.9526,0.0
2020-06-06 01:00:00,Kauno regiono tinklas,Namas,G,216166,0.8118,0.0
2020-06-06 02:00:00,Kauno regiono tinklas,Namas,G,216166,0.7966,0.0
2020-06-06 03:00:00,Kauno regiono tinklas,Namas,G,216166,0.865,0.0
2020-06-06 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.7836,0.0
2020-06-06 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.464,0.0176
2020-06-06 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.1531,0.2124
2020-06-06 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.0067,1.3687
2020-06-06 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.0353,3.1211
2020-06-06 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,4.0683
2020-06-06 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.0013,5.8487
2020-06-06 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.0004,4.2349
2020-06-06 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,7.4111
2020-06-06 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0006,6.1379
2020-06-06 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.0212,6.291
2020-06-06 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.0022,6.6835
2020-06-06 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0087,5.1256
2020-06-06 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.0047,2.8188
2020-06-06 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.0255,0.7807
2020-06-06 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.2318,0.3565
2020-06-06 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.2904,0.0774
2020-06-06 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.4964,0.0008
2020-06-06 22:00:00,Kauno regiono tinklas,Namas,G,216166,0.8127,0.0
2020-06-06 23:00:00,Kauno regiono tinklas,Namas,G,216166,0.835,0.0
2020-06-07 00:00:00,Kauno regiono tinklas,Namas,G,216166,2.5966,0.0
2020-06-07 01:00:00,Kauno regiono tinklas,Namas,G,216166,0.8296,0.0
2020-06-07 02:00:00,Kauno regiono tinklas,Namas,G,216166,0.9152,0.0
2020-06-07 03:00:00,Kauno regiono tinklas,Namas,G,216166,0.819,0.0
2020-06-07 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.5597,0.0
2020-06-07 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.517,0.0096
2020-06-07 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.2446,0.1813
2020-06-07 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.104,0.6467
2020-06-07 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.002,2.1903
2020-06-07 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0493,2.979
2020-06-07 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,6.4395
2020-06-07 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,7.1477
2020-06-07 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,7.5114
2020-06-07 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,5.0799
2020-06-07 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.2272,0.2698
2020-06-07 15:00:00,Kauno regiono tinklas,Namas,G,216166,0.005,1.3892
2020-06-07 16:00:00,Kauno regiono tinklas,Namas,G,216166,0.0585,4.4004
2020-06-07 17:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,4.704
2020-06-07 18:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,2.1458
2020-06-07 19:00:00,Kauno regiono tinklas,Namas,G,216166,0.2081,0.2729
2020-06-07 20:00:00,Kauno regiono tinklas,Namas,G,216166,0.2835,0.0928
2020-06-07 21:00:00,Kauno regiono tinklas,Namas,G,216166,0.6388,0.0085
2020-06-07 22:00:00,Kauno regiono tinklas,Namas,G,216166,0.7707,0.0
2020-06-07 23:00:00,Kauno regiono tinklas,Namas,G,216166,1.3266,0.0
2020-06-08 00:00:00,Kauno regiono tinklas,Namas,G,216166,3.2208,0.0
2020-06-08 01:00:00,Kauno regiono tinklas,Namas,G,216166,3.6997,0.0
2020-06-08 02:00:00,Kauno regiono tinklas,Namas,G,216166,1.8622,0.0
2020-06-08 03:00:00,Kauno regiono tinklas,Namas,G,216166,0.869,0.0
2020-06-08 04:00:00,Kauno regiono tinklas,Namas,G,216166,0.6909,0.0
2020-06-08 05:00:00,Kauno regiono tinklas,Namas,G,216166,0.2318,0.0777
2020-06-08 06:00:00,Kauno regiono tinklas,Namas,G,216166,0.0759,0.2307
2020-06-08 07:00:00,Kauno regiono tinklas,Namas,G,216166,0.0045,1.1345
2020-06-08 08:00:00,Kauno regiono tinklas,Namas,G,216166,0.0441,2.8329
2020-06-08 09:00:00,Kauno regiono tinklas,Namas,G,216166,0.0,4.8396
2020-06-08 10:00:00,Kauno regiono tinklas,Namas,G,216166,0.098,4.6241
2020-06-08 11:00:00,Kauno regiono tinklas,Namas,G,216166,0.0099,4.5152
2020-06-08 12:00:00,Kauno regiono tinklas,Namas,G,216166,0.0746,3.7525
2020-06-08 13:00:00,Kauno regiono tinklas,Namas,G,216166,0.0257,6.1941
2020-06-08 14:00:00,Kauno regiono tinklas,Namas,G,216166,0.0224,5.9136
2020-06-08 15:00:00,Kauno regiono tinklas,Namas,G,216166,1.1977,0.5087
2020-06-08 16:00:00,Kauno regiono tinklas,Namas,G,216166,1.5507,0.1047
2020-06-08 17:00:00,Kauno regiono tinklas,Namas,G,216166,2.2569,0.0159
2020-06-08 18:00:00,Kauno regiono tinklas,Namas,G,216166,1.907,0.0014
2020-06-08 19:00:00,Kauno regiono tinklas,Namas,G,216166,1.2378,0.1898
