PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-01 00:00:00,Kauno regiono tinklas,Namas,G,232066,0.1879,0.0
2020-06-01 01:00:00,Kauno regiono tinklas,Namas,G,232066,0.1894,0.0
2020-06-01 02:00:00,Kauno regiono tinklas,Namas,G,232066,0.1069,0.0
2020-06-01 03:00:00,Kauno regiono tinklas,Namas,G,232066,0.1838,0.0
2020-06-01 04:00:00,Kauno regiono tinklas,Namas,G,232066,0.1738,0.0
2020-06-01 05:00:00,Kauno regiono tinklas,Namas,G,232066,0.1062,0.0568
2020-06-01 06:00:00,Kauno regiono tinklas,Namas,G,232066,0.1926,0.2337
2020-06-01 07:00:00,Kauno regiono tinklas,Namas,G,232066,0.1294,0.928
2020-06-01 08:00:00,Kauno regiono tinklas,Namas,G,232066,0.0377,3.059
2020-06-01 09:00:00,Kauno regiono tinklas,Namas,G,232066,0.0085,5.0533
2020-06-01 10:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,7.3486
2020-06-01 11:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,8.6002
2020-06-01 12:00:00,Kauno regiono tinklas,Namas,G,232066,0.0099,8.4719
2020-06-01 13:00:00,Kauno regiono tinklas,Namas,G,232066,0.0526,8.2659
2020-06-01 14:00:00,Kauno regiono tinklas,Namas,G,232066,0.0176,7.3865
2020-06-01 15:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,7.3263
2020-06-01 16:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,6.7498
2020-06-01 17:00:00,Kauno regiono tinklas,Namas,G,232066,0.0417,4.183
2020-06-01 18:00:00,Kauno regiono tinklas,Namas,G,232066,0.1176,3.0397
2020-06-01 19:00:00,Kauno regiono tinklas,Namas,G,232066,0.1012,1.2454
2020-06-01 20:00:00,Kauno regiono tinklas,Namas,G,232066,0.2104,0.333
2020-06-01 21:00:00,Kauno regiono tinklas,Namas,G,232066,0.4633,0.0129
2020-06-01 22:00:00,Kauno regiono tinklas,Namas,G,232066,0.3673,0.0
2020-06-01 23:00:00,Kauno regiono tinklas,Namas,G,232066,0.227,0.0
2020-06-02 00:00:00,Kauno regiono tinklas,Namas,G,232066,0.1785,0.0
2020-06-02 01:00:00,Kauno regiono tinklas,Namas,G,232066,0.1775,0.0
2020-06-02 02:00:00,Kauno regiono tinklas,Namas,G,232066,0.164,0.0
2020-06-02 03:00:00,Kauno regiono tinklas,Namas,G,232066,0.1739,0.0
2020-06-02 04:00:00,Kauno regiono tinklas,Namas,G,232066,0.1636,0.0
2020-06-02 05:00:00,Kauno regiono tinklas,Namas,G,232066,0.0885,0.0549
2020-06-02 06:00:00,Kauno regiono tinklas,Namas,G,232066,0.168,0.2178
2020-06-02 07:00:00,Kauno regiono tinklas,Namas,G,232066,0.1647,0.9059
2020-06-02 08:00:00,Kauno regiono tinklas,Namas,G,232066,0.0276,3.1622
2020-06-02 09:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,5.2944
2020-06-02 10:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,7.0842
2020-06-02 11:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,7.4216
2020-06-02 12:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,9.1596
2020-06-02 13:00:00,Kauno regiono tinklas,Namas,G,232066,0.0002,8.951
2020-06-02 14:00:00,Kauno regiono tinklas,Namas,G,232066,0.014,8.4299
2020-06-02 15:00:00,Kauno regiono tinklas,Namas,G,232066,0.0007,7.4301
2020-06-02 16:00:00,Kauno regiono tinklas,Namas,G,232066,0.4849,2.7966
2020-06-02 17:00:00,Kauno regiono tinklas,Namas,G,232066,0.1885,1.3495
2020-06-02 18:00:00,Kauno regiono tinklas,Namas,G,232066,0.219,0.7827
2020-06-02 19:00:00,Kauno regiono tinklas,Namas,G,232066,0.1956,0.6574
2020-06-02 20:00:00,Kauno regiono tinklas,Namas,G,232066,0.1677,0.24
2020-06-02 21:00:00,Kauno regiono tinklas,Namas,G,232066,0.3865,0.0292
2020-06-02 22:00:00,Kauno regiono tinklas,Namas,G,232066,0.302,0.0
2020-06-02 23:00:00,Kauno regiono tinklas,Namas,G,232066,0.154,0.0
2020-06-03 00:00:00,Kauno regiono tinklas,Namas,G,232066,0.1863,0.0
2020-06-03 01:00:00,Kauno regiono tinklas,Namas,G,232066,0.1927,0.0
2020-06-03 02:00:00,Kauno regiono tinklas,Namas,G,232066,0.1809,0.0
2020-06-03 03:00:00,Kauno regiono tinklas,Namas,G,232066,0.1767,0.0
2020-06-03 04:00:00,Kauno regiono tinklas,Namas,G,232066,0.1874,0.0
2020-06-03 05:00:00,Kauno regiono tinklas,Namas,G,232066,0.1319,0.0094
2020-06-03 06:00:00,Kauno regiono tinklas,Namas,G,232066,0.2739,0.2725
2020-06-03 07:00:00,Kauno regiono tinklas,Namas,G,232066,0.0873,0.7522
2020-06-03 08:00:00,Kauno regiono tinklas,Namas,G,232066,0.123,0.9009
2020-06-03 09:00:00,Kauno regiono tinklas,Namas,G,232066,0.0464,1.3103
2020-06-03 10:00:00,Kauno regiono tinklas,Namas,G,232066,0.0421,2.3486
2020-06-03 11:00:00,Kauno regiono tinklas,Namas,G,232066,0.0178,4.7468
2020-06-03 12:00:00,Kauno regiono tinklas,Namas,G,232066,0.0009,6.2417
2020-06-03 13:00:00,Kauno regiono tinklas,Namas,G,232066,0.0035,6.1586
2020-06-03 14:00:00,Kauno regiono tinklas,Namas,G,232066,0.1227,5.6976
2020-06-03 15:00:00,Kauno regiono tinklas,Namas,G,232066,0.084,5.7667
2020-06-03 16:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,5.8342
2020-06-03 17:00:00,Kauno regiono tinklas,Namas,G,232066,0.1673,3.0418
2020-06-03 18:00:00,Kauno regiono tinklas,Namas,G,232066,1.0952,0.3317
2020-06-03 19:00:00,Kauno regiono tinklas,Namas,G,232066,0.2798,0.1795
2020-06-03 20:00:00,Kauno regiono tinklas,Namas,G,232066,0.2226,0.1647
2020-06-03 21:00:00,Kauno regiono tinklas,Namas,G,232066,0.2607,0.0042
2020-06-03 22:00:00,Kauno regiono tinklas,Namas,G,232066,0.4549,0.0
2020-06-03 23:00:00,Kauno regiono tinklas,Namas,G,232066,0.2203,0.0
2020-06-04 00:00:00,Kauno regiono tinklas,Namas,G,232066,0.1899,0.0
2020-06-04 01:00:00,Kauno regiono tinklas,Namas,G,232066,0.1967,0.0
2020-06-04 02:00:00,Kauno regiono tinklas,Namas,G,232066,0.1736,0.0
2020-06-04 03:00:00,Kauno regiono tinklas,Namas,G,232066,0.169,0.0
2020-06-04 04:00:00,Kauno regiono tinklas,Namas,G,232066,0.1823,0.0
2020-06-04 05:00:00,Kauno regiono tinklas,Namas,G,232066,0.1155,0.0745
2020-06-04 06:00:00,Kauno regiono tinklas,Namas,G,232066,0.1722,0.2924
2020-06-04 07:00:00,Kauno regiono tinklas,Namas,G,232066,0.4723,0.7281
2020-06-04 08:00:00,Kauno regiono tinklas,Namas,G,232066,0.0926,1.8529
2020-06-04 09:00:00,Kauno regiono tinklas,Namas,G,232066,0.0212,3.6216
2020-06-04 10:00:00,Kauno regiono tinklas,Namas,G,232066,0.0265,3.2924
2020-06-04 11:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,6.4999
2020-06-04 12:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,6.8535
2020-06-04 13:00:00,Kauno regiono tinklas,Namas,G,232066,0.0139,6.5401
2020-06-04 14:00:00,Kauno regiono tinklas,Namas,G,232066,0.0,6.8488
2020-06-04 15:00:00,Kauno regiono tinklas,Namas,G,232066,0.0315,6.7481
2020-06-04 16:00:00,Kauno regiono tinklas,Namas,G,232066,0.1886,2.5286
2020-06-04 17:00:00,Kauno regiono tinklas,Namas,G,232066,0.0786,3.991
2020-06-04 18:00:00,Kauno regiono tinklas,Namas,G,232066,0.104,1.9302
2020-06-04 19:00:00,Kauno regiono tinklas,Namas,G,232066,0.1567,0.8509
2020-06-04 20:00:00,Kauno regiono tinklas,Namas,G,232066,0.3004,0.119
2020-06-04 21:00:00,Kauno regiono tinklas,Namas,G,232066,0.3724,0.0187
2020-06-04 22:00:00,Kauno regiono tinklas,Namas,G,232066,0.5629,0.0
2020-06-04 23:00:00,Kauno regiono tinklas,Namas,G,232066,0.3214,0.0
2020-06-05 00:00:00,Kauno regiono tinklas,Namas,G,232066,0.2143,0.0
2020-06-05 01:00:00,Kauno regiono tinklas,Namas,G,232066,0.1964,0.0
2020-06-05 02:00:00,Kauno regiono tinklas,Namas,G,232066,0.2306,0.0
2020-06-05 03:00:00,Kauno regiono tinklas,Namas,G,232066,0.1991,0.0
2020-06-05 04:00:00,Kauno regiono tinklas,Namas,G,232066,0.206,0.0
2020-06-05 05:00:00,Kauno regiono tinklas,Namas,G,232066,0.1203,0.0447
