PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-03 22:00:00,Alytaus regiono tinklas,Namas,G,87126,0.655,0.0
2020-06-03 23:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8333,0.0
2020-06-04 00:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4524,0.0
2020-06-04 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5127,0.0
2020-06-04 02:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8723,0.0
2020-06-04 03:00:00,Alytaus regiono tinklas,Namas,G,87126,1.409,0.0
2020-06-04 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5302,0.0
2020-06-04 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0144,0.0078
2020-06-04 06:00:00,Alytaus regiono tinklas,Namas,G,87126,2.3755,0.037
2020-06-04 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4408,0.2732
2020-06-04 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9514,0.4615
2020-06-04 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0234,1.2321
2020-06-04 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0727,2.3644
2020-06-04 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4336,1.7864
2020-06-04 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0106,1.7866
2020-06-04 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.275,2.2922
2020-06-04 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3322,2.0462
2020-06-04 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0139,2.752
2020-06-04 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4995,1.826
2020-06-04 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1227,2.0752
2020-06-04 18:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3169,0.3117
2020-06-04 19:00:00,Alytaus regiono tinklas,Namas,G,87126,1.577,0.2926
2020-06-04 20:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7424,0.0566
2020-06-04 21:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0843,0.0042
2020-06-04 22:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3463,0.0
2020-06-04 23:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7384,0.0
2020-06-05 00:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5265,0.0
2020-06-05 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8145,0.0
2020-06-05 02:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8574,0.0
2020-06-05 03:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5747,0.0
2020-06-05 04:00:00,Alytaus regiono tinklas,Namas,G,87126,1.333,0.0
2020-06-05 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4912,0.0016
2020-06-05 06:00:00,Alytaus regiono tinklas,Namas,G,87126,2.196,0.0129
2020-06-05 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6898,0.0126
2020-06-05 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7642,0.2741
2020-06-05 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0471,1.9321
2020-06-05 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0001,2.9867
