PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-01 00:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3098,0.0
2020-06-01 01:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4422,0.0
2020-06-01 02:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4823,0.0
2020-06-01 03:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2965,0.0
2020-06-01 04:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.8061,0.0
2020-06-01 05:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2682,0.0
2020-06-01 06:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.7237,0.0072
2020-06-01 07:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.6342,0.074
2020-06-01 08:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2282,0.7074
2020-06-01 09:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0825,1.9458
2020-06-01 10:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1327,3.2123
2020-06-01 11:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0002,4.1115
2020-06-01 12:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1627,3.6238
2020-06-01 13:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,3.8882
2020-06-01 14:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0001,2.4404
2020-06-01 15:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1402,3.4016
2020-06-01 16:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0002,3.4149
2020-06-01 17:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6979,1.2159
2020-06-01 18:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.4671,0.0677
2020-06-01 19:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.0933,0.014
2020-06-01 20:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.769,0.0467
2020-06-01 21:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.7282,0.0011
2020-06-01 22:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4397,0.0
2020-06-01 23:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.8154,0.0
2020-06-02 00:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6676,0.0
2020-06-02 01:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6211,0.0
2020-06-02 02:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2848,0.0
2020-06-02 03:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3029,0.0
2020-06-02 04:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.5842,0.0
2020-06-02 05:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2717,0.0
2020-06-02 06:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.7428,0.0059
2020-06-02 07:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.7862,0.0754
2020-06-02 08:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3308,0.7097
2020-06-02 09:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2192,1.8612
2020-06-02 10:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0282,3.1147
2020-06-02 11:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1977,3.8538
2020-06-02 12:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1407,5.0842
2020-06-02 13:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.203,3.5311
2020-06-02 14:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0004,4.2882
2020-06-02 15:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,4.7283
2020-06-02 16:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1122,4.184
2020-06-02 17:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0296,3.0833
2020-06-02 18:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0093,1.6938
2020-06-02 19:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2624,0.2534
2020-06-02 20:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2908,0.0246
2020-06-02 21:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.4005,0.0
2020-06-02 22:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.0957,0.0
2020-06-02 23:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.7057,0.0
2020-06-03 00:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6628,0.0
2020-06-03 01:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6304,0.0
2020-06-03 02:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2992,0.0
2020-06-03 03:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2827,0.0
2020-06-03 04:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.608,0.0
2020-06-03 05:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.294,0.0
2020-06-03 06:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.5169,0.0
2020-06-03 07:00:00,Panevėžio regiono tinklas,Namas,G,387300,2.5559,0.0692
2020-06-03 08:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6354,0.7015
2020-06-03 09:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.323,0.6009
2020-06-03 10:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0003,0.8213
2020-06-03 11:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.278,0.8968
2020-06-03 12:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0006,0.6835
2020-06-03 13:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0007,0.579
2020-06-03 14:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0003,0.9732
2020-06-03 15:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2365,1.2885
2020-06-03 16:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,1.9396
2020-06-03 17:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0002,2.6305
2020-06-03 18:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0023,1.5944
2020-06-03 19:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3668,0.3721
2020-06-03 20:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1526,0.0317
2020-06-03 21:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2515,0.006
2020-06-03 22:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.8931,0.0
2020-06-03 23:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.2963,0.0
2020-06-04 00:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.4817,0.0
2020-06-04 01:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6084,0.0
2020-06-04 02:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2954,0.0
2020-06-04 03:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.5812,0.0
2020-06-04 04:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2882,0.0
2020-06-04 05:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2824,0.0
2020-06-04 06:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1297,0.0409
2020-06-04 07:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.647,0.2393
2020-06-04 08:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.5252,0.3299
2020-06-04 09:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.131,0.8649
2020-06-04 10:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1947,1.6208
2020-06-04 11:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0669,1.4006
2020-06-04 12:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1457,4.1633
2020-06-04 13:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,5.2941
2020-06-04 14:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,5.0458
2020-06-04 15:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1092,4.5687
2020-06-04 16:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,3.5991
2020-06-04 17:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0003,1.4866
2020-06-04 18:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.0406,0.6421
2020-06-04 19:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.0346,0.3055
2020-06-04 20:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.5897,0.0191
2020-06-04 21:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4155,0.0
2020-06-04 22:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.7981,0.0
2020-06-04 23:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.9177,0.0
2020-06-05 00:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.01,0.0
2020-06-05 01:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.8736,0.0
2020-06-05 02:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2994,0.0
2020-06-05 03:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.5885,0.0
2020-06-05 04:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2902,0.0
2020-06-05 05:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.0184,0.0
2020-06-05 06:00:00,Panevėžio regiono tinklas,Namas,G,387300,3.0933,0.0056
2020-06-05 07:00:00,Panevėžio regiono tinklas,Namas,G,387300,2.5116,0.0614
2020-06-05 08:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.552,0.6655
2020-06-05 09:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0001,1.8747
2020-06-05 10:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1976,3.0855
2020-06-05 11:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,4.1548
2020-06-05 12:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1452,3.547
2020-06-05 13:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,4.7684
2020-06-05 14:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,5.0841
2020-06-05 15:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0859,4.2568
2020-06-05 16:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2942,3.29
2020-06-05 17:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4041,2.8713
2020-06-05 18:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0,1.4072
2020-06-05 19:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3061,0.3368
2020-06-05 20:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.1334,0.0409
2020-06-05 21:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2919,0.0
2020-06-05 22:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.3195,0.0
2020-06-05 23:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.1598,0.0
2020-06-06 00:00:00,Panevėžio regiono tinklas,Namas,G,387300,1.4538,0.0
2020-06-06 01:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6408,0.0
2020-06-06 02:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3032,0.0
2020-06-06 03:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3005,0.0
2020-06-06 04:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6027,0.0
2020-06-06 05:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2866,0.0
2020-06-06 06:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2203,0.0117
2020-06-06 07:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0255,0.3045
2020-06-06 08:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.317,0.3594
2020-06-06 09:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4347,1.5035
2020-06-06 10:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.3428,2.8419
2020-06-06 11:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2362,3.4477
2020-06-06 12:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4342,2.8266
2020-06-06 13:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2092,4.2708
2020-06-06 14:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2629,1.0693
2020-06-06 15:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0429,2.57
2020-06-06 16:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.8422,2.1922
2020-06-06 17:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.6381,1.9658
2020-06-06 18:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2506,1.3765
2020-06-06 19:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.0077,0.498
2020-06-06 20:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.4903,0.0156
2020-06-06 21:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2811,0.0
2020-06-06 22:00:00,Panevėžio regiono tinklas,Namas,G,387300,0.2922,0.0
